"Stratum","Transect","FID","SA","ID","Cruise","LOG","longitude","latitude","Mat_Perc","Imm_Perc","multiplier","MAT","IMM"
"3","T21","T21_458",0,"45CE2018WESPAS_2_2290.7","45CE2018WESPAS_2","2290.7",-7.977352,57.27008,1,0,25268.334207673,0,0
"3","T21","T21_459",0,"45CE2018WESPAS_2_2295.7","45CE2018WESPAS_2","2295.7",-8.13118,57.27036,1,0,25268.334207673,0,0
"3","T21","T21_460",0,"45CE2018WESPAS_2_2300.7","45CE2018WESPAS_2","2300.7",-8.285005,57.26995,1,0,25268.334207673,0,0
"3","T21","T21_457",0,"45CE2018WESPAS_2_2287.7","45CE2018WESPAS_2","2287.7",-7.885127,57.27048,1,0,25268.334207673,0,0
"3","T20","T20_482",0,"45CE2018WESPAS_2_2411.7","45CE2018WESPAS_2","2411.7",-8.300195,57.52014,1,0,25268.334207673,0,0
"3","T20","T20_483",0,"45CE2018WESPAS_2_2415.7","45CE2018WESPAS_2","2415.7",-8.195205,57.52048,1,0,25268.334207673,0,0
"3","T20","T20_484",0,"45CE2018WESPAS_2_2420.7","45CE2018WESPAS_2","2420.7",-8.040259,57.52034,1,0,25268.334207673,0,0
"3","T20","T20_485",0,"45CE2018WESPAS_2_2425.7","45CE2018WESPAS_2","2425.7",-7.885183,57.52224,1,0,25268.334207673,0,0
"3","T20","T20_476",0,"45CE2018WESPAS_2_2380.7","45CE2018WESPAS_2","2380.7",-9.181308,57.52139,1,0,25268.334207673,0,0
"3","T20","T20_477",0,"45CE2018WESPAS_2_2385.7","45CE2018WESPAS_2","2385.7",-9.026062,57.51933,1,0,25268.334207673,0,0
"3","T20","T20_478",0,"45CE2018WESPAS_2_2390.7","45CE2018WESPAS_2","2390.7",-8.871081,57.52063,1,0,25268.334207673,0,0
"3","T20","T20_479",0,"45CE2018WESPAS_2_2395.7","45CE2018WESPAS_2","2395.7",-8.715919,57.52092,1,0,25268.334207673,0,0
