"Stratum","Transect","FID","SA","ID","Cruise","LOG","longitude","latitude","Mat_Perc","Imm_Perc","multiplier","MAT","IMM"
"11b","T12","T12_401",579.938587,"2018207_2005.0",2018207,"2005.0",3.6462834,59.682198,0.811212233396213,0.188787766603787,27873.6348049044,13.1132428189468,3.05175356436345
"11b","T12","T12_402",177.84057,"2018207_2010.0",2018207,"2010.0",3.4821358,59.686844,0.811212233396213,0.188787766603787,27873.6348049044,4.02123022979658,0.935832871879462
"11b","T12","T12_403",69.856851,"2018207_2015.0",2018207,"2015.0",3.3178518,59.68989,0.811212233396213,0.188787766603787,27873.6348049044,1.57956354390674,0.367600809487878
"11b","T12","T12_404",134.364989,"2018207_2022.7",2018207,"2022.7",3.2551386,59.682217,0.811212233396213,0.188787766603787,27873.6348049044,3.03818501927364,0.707055614677361
"11b","T12","T12_405",0,"2018207_2025.0",2018207,"2025.0",3.1815505,59.683678,0.811212233396213,0.188787766603787,27873.6348049044,0,0
"11b","T12","T12_406",0,"2018207_2031.8",2018207,"2031.8",3.1657283,59.68534,0.811212233396213,0.188787766603787,27873.6348049044,0,0
"11b","T12","T12_407",0,"2018207_2035.0",2018207,"2035.0",3.0605288,59.68446,0.811212233396213,0.188787766603787,27873.6348049044,0,0
"11b","T12","T12_408",0,"2018207_2040.0",2018207,"2040.0",2.8962433,59.682884,0.811212233396213,0.188787766603787,27873.6348049044,0,0
"11b","T12","T12_409",151.919424,"2018207_2045.0",2018207,"2045.0",2.7318833,59.684746,0.811212233396213,0.188787766603787,27873.6348049044,3.43511595966029,0.799430584687136
"11b","T12","T12_410",2.499989,"2018207_2050.0",2018207,"2050.0",2.5674782,59.685345,0.811212233396213,0.188787766603787,27873.6348049044,0.0565283351316233,0.0131554452706549
"11b","T12","T12_411",29.521022,"2018207_2055.0",2018207,"2055.0",2.404853,59.682484,0.811212233396213,0.188787766603787,27873.6348049044,0.667512627073169,0.15534555922238
"11b","T12","T12_412",32.969051,"2018207_2060.0",2018207,"2060.0",2.25436,59.681004,0.811212233396213,0.188787766603787,27873.6348049044,0.745477505660857,0.173489781777411
"11b","T12","T12_413",0,"2018207_2065.0",2018207,"2065.0",2.090284,59.676502,0.811212233396213,0.188787766603787,27873.6348049044,0,0
"11b","T12","T12_414",0.427637,"2018207_2074.8",2018207,"2074.8",2.04342,59.676945,0.811212233396213,0.188787766603787,27873.6348049044,0.00966948560600947,0.00225031196105544
"11b","T12","T12_415",1.405496,"2018207_2075.0",2018207,"2075.0",2.0368383,59.676876,0.811212233396213,0.188787766603787,27873.6348049044,0.0317802793988918,0.00739600282486216
"11b","T13","T13_420",6.180135,"2018207_2104.1",2018207,"2104.1",2.0010867,59.986153,0.813950923284919,0.186049076715081,27873.6348049044,0.140213486298864,0.0320493397361439
"11b","T13","T13_421",32.513179,"2018207_2105.0",2018207,"2105.0",2.03044,59.98749,0.813950923284919,0.186049076715081,27873.6348049044,0.737651552635826,0.168608925156661
"11b","T13","T13_422",59.535389,"2018207_2110.0",2018207,"2110.0",2.1961868,59.99027,0.813950923284919,0.186049076715081,27873.6348049044,1.35072525921344,0.308742431740485
"11b","T13","T13_423",2.499762,"2018207_2115.0",2018207,"2115.0",2.3621366,59.98979,0.813950923284919,0.186049076715081,27873.6348049044,0.0567140272724497,0.0129634258147277
"11b","T13","T13_424",0,"2018207_2120.0",2018207,"2120.0",2.5272543,59.988617,0.813950923284919,0.186049076715081,27873.6348049044,0,0
"11b","T13","T13_425",2.203352,"2018207_2126.2",2018207,"2126.2",2.5589547,59.998333,0.813950923284919,0.186049076715081,27873.6348049044,0.0499891451341394,0.0114262838605163
"11b","T13","T13_426",95.940058,"2018207_2130.0",2018207,"2130.0",2.6850533,59.998554,0.813950923284919,0.186049076715081,27873.6348049044,2.17666604498044,0.497532094872903
"11b","T13","T13_427",0,"2018207_2135.0",2018207,"2135.0",2.8509548,59.996056,0.813950923284919,0.186049076715081,27873.6348049044,0,0
"11b","T13","T13_428",8.999361,"2018207_2140.0",2018207,"2140.0",3.016669,59.995453,0.813950923284919,0.186049076715081,27873.6348049044,0.204175439577296,0.0466694624142035
"11b","T13","T13_429",0,"2018207_2145.0",2018207,"2145.0",3.1824768,59.99624,0.813950923284919,0.186049076715081,27873.6348049044,0,0
"11b","T13","T13_430",13.666544,"2018207_2150.4",2018207,"2150.4",3.1899483,59.997116,0.813950923284919,0.186049076715081,27873.6348049044,0.310063417691818,0.0708728388093397
"11b","T13","T13_431",0,"2018207_2155.0",2018207,"2155.0",3.341495,59.993843,0.813950923284919,0.186049076715081,27873.6348049044,0,0
"11b","T13","T13_432",8.506198,"2018207_2160.0",2018207,"2160.0",3.506123,59.99502,0.813950923284919,0.186049076715081,27873.6348049044,0.192986670473772,0.0441119861564363
"11b","T13","T13_433",22.047578,"2018207_2165.0",2018207,"2165.0",3.6721938,59.995453,0.813950923284919,0.186049076715081,27873.6348049044,0.500210396023086,0.114335741481558
"11b","T13","T13_434",68.599338,"2018207_2170.0",2018207,"2170.0",3.8381717,59.9956,0.813950923284919,0.186049076715081,27873.6348049044,1.55636605653018,0.355746838740022
"11b","T13","T13_435",52.463782,"2018207_2175.0",2018207,"2175.0",3.9997034,60.00026,0.813950923284919,0.186049076715081,27873.6348049044,1.19028626051754,0.272070039434574
"11b","T13","T13_436",62.028856,"2018207_2180.0",2018207,"2180.0",4.1649466,59.99334,0.813950923284919,0.186049076715081,27873.6348049044,1.4072964669688,0.321673212541206
"11b","T13","T13_437",25.471724,"2018207_2185.0",2018207,"2185.0",4.3308783,59.990284,0.813950923284919,0.186049076715081,27873.6348049044,0.577896635604634,0.132092897022685
