"Stratum","Transect","FID","SA","ID","Cruise","LOG","longitude","latitude","Mat_Perc","Imm_Perc","multiplier","MAT","IMM"
"141","T1","T1_350",0,"2019207_1750.0","2019207","1750.0",2.0817034,56.71938,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T7","T7_547",0,"2019207_2735.0","2019207","2735.0",4.1788583,58.605396,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T7","T7_548",0,"2019207_2740.0","2019207","2740.0",4.019765,58.605495,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T7","T7_549",0,"2019207_2745.0","2019207","2745.0",3.8608618,58.605625,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T7","T7_550",0,"2019207_2750.0","2019207","2750.0",3.7016847,58.605217,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T7","T7_551",0,"2019207_2758.5","2019207","2758.5",3.5929568,58.60471,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T7","T7_552",0,"2019207_2760.0","2019207","2760.0",3.5450613,58.604492,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T7","T7_553",0,"2019207_2765.0","2019207","2765.0",3.3858933,58.604145,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T7","T7_554",0,"2019207_2770.0","2019207","2770.0",3.2267616,58.60325,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T7","T7_555",0,"2019207_2775.0","2019207","2775.0",3.067445,58.60258,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T7","T7_556",0,"2019207_2782.7","2019207","2782.7",2.9761653,58.60098,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T7","T7_557",0,"2019207_2785.0","2019207","2785.0",2.9028234,58.60038,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T7","T7_558",0,"2019207_2790.0","2019207","2790.0",2.7435222,58.598877,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T7","T7_559",0,"2019207_2795.0","2019207","2795.0",2.5842538,58.598217,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T7","T7_560",0,"2019207_2800.0","2019207","2800.0",2.4250684,58.597027,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T7","T7_561",0,"2019207_2805.0","2019207","2805.0",2.2657802,58.596085,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T7","T7_562",0,"2019207_2814.2","2019207","2814.2",2.1452034,58.59558,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T7","T7_563",0,"2019207_2815.0","2019207","2815.0",2.1197085,58.59523,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_567",0,"2019207_2837.8","2019207","2837.8",1.9982797,58.905483,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_568",0,"2019207_2840.0","2019207","2840.0",2.068993,58.906754,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_569",0,"2019207_2845.0","2019207","2845.0",2.2297218,58.908184,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_570",0,"2019207_2850.0","2019207","2850.0",2.3905666,58.909992,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_571",0,"2019207_2856.5","2019207","2856.5",2.4382234,58.910683,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_572",0,"2019207_2860.0","2019207","2860.0",2.5507567,58.91146,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_573",0,"2019207_2865.0","2019207","2865.0",2.7110417,58.912014,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_574",0,"2019207_2870.0","2019207","2870.0",2.8673155,58.910454,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_575",0,"2019207_2875.0","2019207","2875.0",3.0263484,58.914795,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_576",0,"2019207_2880.0","2019207","2880.0",3.1869016,58.917854,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_577",0,"2019207_2888.8","2019207","2888.8",3.317475,58.920258,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_578",0,"2019207_2890.0","2019207","2890.0",3.3560433,58.919132,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_579",0,"2019207_2899.0","2019207","2899.0",3.4822083,58.919247,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_580",0,"2019207_2900.0","2019207","2900.0",3.5136056,58.919643,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_581",0,"2019207_2905.0","2019207","2905.0",3.6741421,58.92013,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_582",0,"2019207_2910.0","2019207","2910.0",3.83444,58.918163,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_583",0,"2019207_2915.0","2019207","2915.0",3.978213,58.920303,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_584",0,"2019207_2920.0","2019207","2920.0",4.138952,58.918243,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_585",0,"2019207_2925.0","2019207","2925.0",4.2998285,58.91678,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_586",0,"2019207_2930.0","2019207","2930.0",4.460585,58.914494,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_587",0,"2019207_2935.0","2019207","2935.0",4.621413,58.914345,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_588",0,"2019207_2940.0","2019207","2940.0",4.779908,58.91048,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_589",0,"2019207_2945.0","2019207","2945.0",4.9203553,58.910458,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_590",0,"2019207_2950.0","2019207","2950.0",5.080885,58.908493,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T8","T8_591",0,"2019207_2955.0","2019207","2955.0",5.241305,58.903896,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T6","T6_520",0,"2019207_2600.0","2019207","2600.0",4.58824,58.293716,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T6","T6_521",0,"2019207_2605.0","2019207","2605.0",4.74606,58.290844,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T6","T6_522",0,"2019207_2611.3","2019207","2611.3",4.82894,58.28921,0.903736041694356,0.0962639583056442,126098.841356397,0,0
"141","T6","T6_523",0,"2019207_2615.0","2019207","2615.0",4.945471,58.29236,0.903736041694356,0.0962639583056442,126098.841356397,0,0
