Cruise,LOG,ACLON,ACLAT,SA,Transect
GER,1286,2.232687,52.28828,1.67444,T39
GER,1287,2.20556,52.28859,0,T39
GER,1288,2.178357,52.28884,0.026453,T39
GER,1289,2.151249,52.28891,0.017494,T39
GER,1290,2.124067,52.28862,0,T39
GER,1291,2.097017,52.28827,0.035062,T39
GER,1292,2.069774,52.2882,0,T39
GER,1293,2.042626,52.28813,0,T39
GER,1294,2.015508,52.28854,0,T39
GER,1295,1.988364,52.28845,0,T39
GER,1296,1.961204,52.28819,0,T39
GER,1297,1.93408,52.28825,6.0625,T39
GER,1298,1.906934,52.28837,89.92233,T39
GER,1299,1.879837,52.28852,13.3102,T39
GER,1305,1.808721,52.28831,68.85906,T39
GER,1306,1.786001,52.28865,106.84565,T39
GER,1307,1.758898,52.28912,209.88834,T39
GER,1363,1.766533,52.70615,17.49062,T40
GER,1364,1.784977,52.70474,236.24048,T40
GER,1365,1.812438,52.70456,119.09724,T40
GER,1366,1.839358,52.70411,74.14871,T40
GER,1367,1.867042,52.70426,0.22548,T40
GER,1368,1.894474,52.70416,0,T40
GER,1369,1.921785,52.70449,12.82909,T40
GER,1370,1.949214,52.70448,0.36259,T40
GER,1371,1.976596,52.70454,0,T40
GER,1372,2.004079,52.70433,5.70085,T40
GER,1373,2.031437,52.70428,0.24904,T40
GER,1374,2.058866,52.70421,0,T40
GER,1375,2.0863,52.70401,0,T40
GER,1376,2.113707,52.70425,147.70207,T40
GER,1377,2.14105,52.70312,2216.41605,T40
GER,1382,2.162149,52.70506,517.85985,T40
GER,1383,2.189519,52.70472,0.093576,T40
GER,1384,2.217009,52.70468,484.37498,T40
GER,1385,2.244345,52.70462,122.27397,T40
GER,1386,2.271772,52.7048,453.90898,T40
GER,1391,2.301266,52.70392,625.44228,T40
GER,1392,2.31941,52.70532,218.71164,T40
GER,1393,2.346753,52.70486,117.85605,T40
GER,1394,2.374126,52.70487,38.53948,T40
GER,1395,2.401538,52.70475,11.72492,T40
GER,1396,2.428951,52.70465,7.13127,T40
GER,1397,2.456367,52.7047,5.63468,T40
GER,1398,2.483761,52.70462,0,T40
GER,1399,2.511225,52.70452,0.33249,T40
GER,1400,2.538598,52.70454,0.3173,T40
GER,1401,2.565964,52.7047,0.057504,T40
GER,1402,2.593348,52.70476,0,T40
GER,1403,2.620718,52.70479,0,T40
GER,1404,2.648141,52.70487,0,T40
GER,1405,2.675489,52.7049,9.01065,T40
GER,1406,2.702891,52.70462,7.69233,T40
GER,1407,2.730299,52.70481,0,T40
GER,1408,2.757735,52.70477,2.19647,T40
GER,1409,2.785135,52.70513,125.079,T40
GER,1410,2.812467,52.70494,0,T40
GER,1411,2.839834,52.70462,0,T40
GER,1412,2.867254,52.70439,1.91194,T40
GER,1413,2.894621,52.70434,0,T40
GER,1414,2.921975,52.70457,0.33016,T40
GER,1415,2.949325,52.70478,11.16892,T40
GER,1416,2.976749,52.70461,0,T40
GER,1417,3.002573,52.70554,0,T40
GER,1418,3.02429,52.70484,0,T40
GER,1419,3.051748,52.70466,0.033909,T40
GER,1420,3.079135,52.7043,0,T40
GER,1421,3.106575,52.70425,0,T40
GER,1422,3.133965,52.70441,0,T40
GER,1423,3.161358,52.70449,0.23032,T40
GER,1424,3.188733,52.70465,0.23278,T40
GER,1425,3.216106,52.70465,1.45501,T40
GER,1426,3.243562,52.70459,0,T40
GER,1427,3.270926,52.70453,0.10148,T40
GER,1428,3.298348,52.70442,0.025971,T40
GER,1429,3.325737,52.70427,0,T40
GER,1430,3.353117,52.70385,0.86281,T40
GER,1431,3.380507,52.70401,0,T40
GER,1432,3.407915,52.70418,0,T40
GER,1433,3.435319,52.70417,0,T40
GER,1434,3.462785,52.70406,0,T40
GER,1435,3.490185,52.70409,0,T40
GER,1436,3.517679,52.70422,0,T40
GER,1437,3.545078,52.70422,0,T40
GER,1438,3.572154,52.7032,0,T40
GER,1439,3.59404,52.69313,2.43499,T40
GER,1440,3.615722,52.68295,0.17363,T40
GER,1441,3.63985,52.6781,0,T40
GER,1442,3.666598,52.68176,0,T40
GER,1443,3.693186,52.68573,0,T40
GER,1444,3.719695,52.68979,0,T40
GER,1445,3.74622,52.69379,0.057788,T40
GER,1446,3.772434,52.69848,0,T40
GER,1447,3.798685,52.70316,0,T40
GER,1448,3.825939,52.70417,0.054001,T40
GER,1449,3.853349,52.70427,0,T40
GER,1450,3.880689,52.70432,0.76807,T40
GER,1451,3.908131,52.70446,0,T40
GER,1452,3.935481,52.70442,0,T40
GER,1453,3.962822,52.70424,0,T40
GER,1454,3.990365,52.70415,0.5206,T40
GER,1455,4.017742,52.7041,2.07005,T40
GER,1456,4.045143,52.70444,0.9806,T40
GER,1457,4.072578,52.70479,0,T40
GER,1458,4.09995,52.70488,0,T40
GER,1459,4.127361,52.7048,0,T40
GER,1460,4.154798,52.70461,0,T40
GER,1461,4.182173,52.70426,1.38819,T40
GER,1462,4.209557,52.70373,0,T40
GER,1463,4.236997,52.70381,0.14295,T40
GER,1464,4.264404,52.7039,0,T40
GER,1465,4.291796,52.70396,0,T40
GER,1466,4.319149,52.70391,0,T40
GER,1467,4.346517,52.70398,0.18054,T40
GER,1468,4.373934,52.70407,0,T40
GER,1469,4.401318,52.704,0,T40
GER,1513,4.621817,53.11838,68.09287,T41
GER,1514,4.603489,53.11981,127.92517,T41
GER,1515,4.575775,53.12003,157.20802,T41
GER,1516,4.548171,53.12025,109.46126,T41
GER,1517,4.534493,53.10748,191.04152,T41
GER,1518,4.524399,53.0919,64.09942,NA
GER,1520,4.524698,53.10945,30.76278,T41
GER,1521,4.50083,53.11788,41.80041,T41
GER,1522,4.476673,53.12597,25.17213,T41
GER,1523,4.45258,53.1342,21.90146,T41
GER,1524,4.428482,53.14238,1.89393,T41
GER,1525,4.406123,53.15223,0,T41
GER,1526,4.384352,53.16254,0,T41
GER,1527,4.362649,53.17287,0,T41
GER,1528,4.340577,53.17177,0.18517,T41
GER,1529,4.319593,53.16085,0,T41
GER,1530,4.298716,53.14994,0,T41
GER,1531,4.277122,53.13945,0.14285,T41
GER,1532,4.256147,53.12862,0,T41
GER,1533,4.233122,53.12049,0,T41
GER,1534,4.205469,53.12017,0,T41
GER,1535,4.177868,53.12009,0,T41
GER,1536,4.150241,53.1201,0,T41
GER,1537,4.122593,53.12033,0,T41
GER,1538,4.094836,53.12023,0.15498,T41
GER,1539,4.067266,53.12016,0,T41
GER,1540,4.039643,53.12059,0,T41
GER,1541,4.011947,53.12085,0,T41
GER,1542,3.98438,53.12095,0,T41
GER,1543,3.956671,53.12048,0,T41
GER,1544,3.92903,53.12015,0,T41
GER,1545,3.90139,53.12035,0,T41
GER,1546,3.873743,53.12051,0,T41
GER,1547,3.846077,53.12043,0,T41
GER,1548,3.818474,53.1204,0,T41
GER,1549,3.790826,53.12059,0,T41
GER,1550,3.763141,53.12083,0,T41
GER,1551,3.735542,53.12074,0,T41
GER,1552,3.707885,53.12061,0,T41
GER,1553,3.680322,53.12068,0,T41
GER,1554,3.652614,53.12057,0,T41
GER,1555,3.624963,53.12049,0,T41
GER,1556,3.597313,53.12041,0,T41
GER,1557,3.5697,53.12037,0,T41
GER,1558,3.542084,53.12047,0,T41
GER,1559,3.514437,53.12083,0,T41
GER,1560,3.487271,53.12407,0,T41
GER,1561,3.460038,53.12717,0,T41
GER,1562,3.432981,53.13058,0,T41
GER,1563,3.405904,53.13399,0,T41
GER,1564,3.37878,53.13721,0,T41
GER,1565,3.351471,53.1386,0,T41
GER,1566,3.336503,53.12637,0,T41
GER,1567,3.312941,53.12104,0.96661,T41
GER,1568,3.285282,53.12105,0,T41
GER,1569,3.257592,53.12102,0,T41
GER,1570,3.230003,53.12106,0,T41
GER,1571,3.202321,53.12116,0,T41
GER,1572,3.174665,53.1217,0,T41
GER,1573,3.146991,53.12258,0,T41
GER,1574,3.119325,53.1232,0,T41
GER,1575,3.091679,53.12376,1.24028,T41
GER,1576,3.063989,53.12461,0,T41
GER,1577,3.036476,53.12412,0,T41
GER,1578,3.009075,53.12196,0,T41
GER,1579,2.981511,53.12095,0,T41
GER,1580,2.953843,53.12062,0,T41
GER,1581,2.926177,53.12069,33.10251,T41
GER,1587,2.896421,53.1209,0,T41
GER,1588,2.867604,53.1207,10.19104,T41
GER,1589,2.840048,53.12058,2.03646,T41
GER,1590,2.812268,53.12088,0,T41
GER,1591,2.784681,53.12084,6.63296,T41
GER,1592,2.757015,53.12037,10.80332,T41
GER,1593,2.729317,53.1201,84.18228,T41
GER,1594,2.701655,53.12012,0,T41
GER,1595,2.673909,53.12013,0,T41
GER,1596,2.646292,53.12021,0,T41
GER,1597,2.61871,53.12033,0,T41
GER,1598,2.591079,53.12029,0,T41
GER,1599,2.563343,53.1201,0,T41
GER,1600,2.535777,53.11953,0,T41
GER,1601,2.508576,53.11645,0.68964,T41
GER,1602,2.48137,53.11327,41.49625,T41
GER,1603,2.45436,53.10992,0,T41
GER,1604,2.427198,53.10654,0,T41
GER,1605,2.400219,53.10291,0,T41
GER,1606,2.37315,53.10028,0,T41
GER,1607,2.345512,53.10016,0,T41
GER,1608,2.318808,53.10462,0,T41
GER,1609,2.292212,53.10903,0,T41
GER,1610,2.265442,53.11342,0,T41
GER,1611,2.238813,53.11792,53.13852,T41
GER,1617,2.185174,53.12019,0.94056,T41
GER,1618,2.159506,53.1217,0,T41
GER,1677,2.169571,53.53491,0,T42
GER,1678,2.197331,53.53625,0,T42
GER,1679,2.22504,53.53832,0,T42
GER,1680,2.252901,53.53907,0,T42
GER,1681,2.280808,53.5386,0,T42
GER,1682,2.308713,53.53778,0,T42
GER,1683,2.336577,53.53687,0,T42
GER,1684,2.364466,53.53638,0,T42
GER,1685,2.39247,53.53675,0,T42
GER,1780,2.423651,53.5364,9.67043,T42
GER,1781,2.451485,53.53637,0.42397,T42
GER,1782,2.47939,53.53642,7.11656,T42
GER,1783,2.50733,53.53657,10.48872,T42
GER,1784,2.535284,53.53653,9.55231,T42
GER,1785,2.5633,53.53629,5.15573,T42
GER,1791,2.594626,53.53572,7.77804,T42
GER,1792,2.622504,53.53601,6.79084,T42
GER,1793,2.650388,53.53629,13.78013,T42
GER,1794,2.67837,53.5364,17.18677,T42
GER,1795,2.706179,53.5363,16.40105,T42
GER,1796,2.73408,53.53641,22.68559,T42
GER,1797,2.761999,53.53626,34.47892,T42
GER,1798,2.789917,53.53627,44.77115,T42
GER,1799,2.8179,53.53653,61.35453,T42
GER,1800,2.845923,53.53662,20.89442,T42
GER,1801,2.873863,53.53646,35.76838,T42
GER,1802,2.901023,53.534,6.55377,T42
GER,1803,2.927029,53.52798,22.73017,T42
GER,1804,2.953634,53.53052,72.3037,T42
GER,1805,2.979621,53.53668,7.8361,T42
GER,1806,3.005587,53.54274,3.5567,T42
GER,1807,3.032918,53.5391,12.47768,T42
GER,1808,3.060378,53.53651,67.68308,T42
GER,1809,3.088293,53.53641,162.00317,T42
GER,1810,3.116247,53.53633,156.51463,T42
GER,1817,3.154166,53.53637,64.01601,T42
GER,1818,3.182121,53.53637,48.65523,T42
GER,1819,3.210054,53.53626,46.35907,T42
GER,1820,3.237985,53.53647,72.12967,T42
GER,1821,3.265898,53.53643,42.48918,T42
GER,1822,3.293822,53.53626,13.80426,T42
GER,1823,3.321715,53.53619,43.25359,T42
GER,1824,3.349631,53.53627,62.34731,T42
GER,1830,3.397934,53.53599,19.46593,T42
GER,1831,3.425771,53.53503,3.11321,T42
GER,1832,3.45357,53.53648,23.08512,T42
GER,1833,3.481425,53.53646,2.66363,T42
GER,1834,3.509261,53.53628,2.59079,T42
GER,1835,3.537263,53.53609,2.62072,T42
GER,1836,3.565174,53.53436,0.47855,T42
GER,1837,3.592581,53.53122,0.39995,T42
GER,1838,3.618503,53.53362,3.48198,T42
GER,1839,3.645128,53.53646,0,T42
GER,1840,3.673042,53.53602,0.80216,T42
GER,1841,3.70095,53.53612,0.095542,T42
GER,1842,3.728905,53.53623,0,T42
GER,1843,3.756845,53.53637,0,T42
GER,1844,3.784843,53.53654,1.62044,T42
GER,1845,3.805557,53.52579,0.11221,T42
GER,1846,3.825081,53.5139,0.25866,T42
GER,1847,3.851085,53.5164,0.28674,T42
GER,1848,3.876937,53.5226,0.35706,T42
GER,1849,3.902766,53.52887,25.70126,T42
GER,1850,3.928576,53.53511,17.79313,T42
GER,1856,3.964849,53.53633,0,T42
GER,1857,3.992797,53.53621,0.052726,T42
GER,1858,4.020673,53.53555,0.49722,T42
GER,1859,4.048572,53.53487,3.46487,T42
GER,1860,4.076465,53.534,1.58168,T42
GER,1861,4.104348,53.53312,4.89967,T42
GER,1862,4.132269,53.53248,14.3888,T42
GER,1863,4.16023,53.53199,26.83379,T42
GER,1864,4.187921,53.5301,0,T42
GER,1865,4.215861,53.53022,111.6885,T42
GER,1866,4.243709,53.53191,124.68192,T42
GER,1867,4.271507,53.53359,84.68141,T42
GER,1868,4.299346,53.53513,0,T42
GER,1869,4.327192,53.53598,5.05886,T42
GER,1870,4.355148,53.53649,9.65565,T42
GER,1871,4.382994,53.53658,0,T42
GER,1872,4.410993,53.53632,0,T42
GER,1873,4.438895,53.5363,0,T42
GER,1874,4.466818,53.53643,0.10394,T42
GER,1939,5.002267,54.10197,1.5095,T43
GER,1940,4.986913,54.10162,7.42593,T43
GER,1941,4.958813,54.09974,31.87741,T43
GER,1942,4.930731,54.09751,7.33096,T43
GER,1943,4.902708,54.09546,16.08191,T43
GER,1944,4.874647,54.09336,29.6675,T43
GER,1945,4.846572,54.0912,10.7851,T43
GER,1946,4.818471,54.08916,28.54956,T43
GER,1947,4.790329,54.08729,150.54848,T43
GER,1948,4.762194,54.08531,97.94556,T43
GER,1949,4.734134,54.08303,0,T43
GER,1954,4.767273,54.08519,0,T43
GER,1955,4.746673,54.08403,59.21541,T43
GER,1956,4.71852,54.08213,28.95572,T43
GER,1957,4.690413,54.08025,52.35439,T43
GER,1958,4.662323,54.07832,24.92843,T43
GER,1959,4.634216,54.07638,28.38798,T43
GER,1960,4.606167,54.07435,11.62029,T43
GER,1961,4.57812,54.07219,16.25511,T43
GER,1962,4.550126,54.06991,14.46753,T43
GER,1963,4.522078,54.06758,19.91061,T43
GER,1964,4.494031,54.06547,10.87669,T43
GER,1965,4.465997,54.06327,26.63655,T43
GER,1966,4.43804,54.061,35.88696,T43
GER,1967,4.415097,54.05169,32.34509,T43
GER,1968,4.393004,54.04131,10.08937,T43
GER,1969,4.370833,54.03094,44.63436,T43
GER,1970,4.348689,54.0206,4.23424,T43
GER,1971,4.326599,54.01027,7.91973,T43
GER,1972,4.304458,53.9999,22.10601,T43
GER,1973,4.282509,53.98941,48.72094,T43
GER,1974,4.260619,53.97887,16.12613,T43
GER,1975,4.238668,53.96841,15.40159,T43
GER,1976,4.216721,53.95799,0,T43
GER,1977,4.194681,53.94763,23.41654,T43
GER,1978,4.172196,53.94992,32.27989,T43
GER,1979,4.14827,53.95169,152.84564,T43
GER,1980,4.120093,53.95216,88.79578,T43
GER,1981,4.091857,53.95235,9.59724,T43
GER,1982,4.063673,53.95248,56.49855,T43
GER,1983,4.035448,53.95247,7.52774,T43
GER,1984,4.007176,53.95247,32.97155,T43
GER,1985,3.97897,53.95249,2.79874,T43
GER,1986,3.950736,53.9525,31.57366,T43
GER,1987,3.922523,53.9525,26.26989,T43
GER,1988,3.894315,53.95261,24.44213,T43
GER,1989,3.866088,53.95294,2.27866,T43
GER,1990,3.83788,53.95301,5.46689,T43
GER,1991,3.809691,53.95316,6.73622,T43
GER,1992,3.781493,53.9533,128.76189,T43
GER,1993,3.753229,53.95346,3.46864,T43
GER,1994,3.725012,53.95354,42.06472,T43
GER,1995,3.696781,53.95374,4.70686,T43
GER,1996,3.668576,53.95442,0.28295,T43
GER,1997,3.640372,53.95375,0.24799,T43
GER,1998,3.612237,53.95261,0.22767,T43
GER,1999,3.58411,53.95235,0.024493,T43
GER,2000,3.555891,53.95209,1.01586,T43
GER,2001,3.527694,53.952,2.85432,T43
GER,2002,3.499468,53.95208,0,T43
GER,2003,3.471249,53.95212,5.33966,T43
GER,2004,3.443024,53.95211,32.34151,T43
GER,2005,3.414843,53.95111,0,T43
GER,2006,3.386859,53.94902,0,T43
GER,2007,3.358913,53.94665,0.047483,T43
GER,2008,3.330961,53.94423,0,T43
GER,2009,3.303079,53.94172,0,T43
GER,2010,3.277187,53.94723,0.18537,T43
GER,2011,3.251091,53.95255,0,T43
GER,2012,3.222963,53.95232,1.3243,T43
GER,2013,3.194785,53.95232,0.14007,T43
GER,2014,3.166576,53.95237,0.48772,T43
GER,2015,3.138343,53.95255,0,T43
GER,2016,3.110217,53.95263,0,T43
GER,2017,3.082022,53.95242,0,T43
GER,2018,3.053823,53.95215,0.66405,T43
GER,2019,3.025532,53.9518,6.14235,T43
GER,2027,2.990553,53.95274,2.3127,T43
GER,2028,2.96235,53.95268,47.78399,T43
GER,2029,2.934174,53.95264,9.62661,T43
GER,2030,2.905986,53.95236,1.21397,T43
GER,2031,2.877886,53.95147,0,T43
GER,2032,2.849758,53.95063,0.33361,T43
GER,2033,2.821605,53.94973,0,T43
GER,2034,2.793346,53.94963,0.27322,T43
GER,2035,2.765161,53.95044,0.050923,T43
GER,2036,2.73703,53.95143,0,T43
GER,2037,2.708873,53.9522,0,T43
GER,2038,2.68072,53.95243,0,T43
GER,2039,2.65251,53.95235,0,T43
GER,2040,2.624297,53.95224,0,T43
GER,2041,2.596108,53.95201,0,T43
GER,2042,2.567952,53.95208,0,T43
GER,2043,2.539712,53.95206,0,T43
GER,2044,2.511494,53.95198,0,T43
GER,2045,2.483302,53.95186,0,T43
GER,2046,2.45508,53.95166,0,T43
GER,2047,2.426888,53.95122,0,T43
GER,2048,2.398658,53.95129,0,T43
GER,2049,2.370482,53.95208,0,T43
GER,2050,2.342383,53.95291,0,T43
GER,2051,2.31426,53.9542,0,T43
GER,2052,2.286105,53.95573,2.20967,T43
GER,2053,2.257995,53.95711,0,T43
GER,2054,2.22995,53.95849,0,T43
GER,2055,2.201866,53.95955,0,T43
GER,2056,2.173773,53.96118,0,T43
GER,2057,2.145631,53.96285,0,T43
GER,2058,2.117626,53.96466,0,T43
GER,2059,2.089593,53.96655,0,T43
GER,2060,2.061576,53.96844,0,T43
GER,2061,2.033545,53.97039,0,T43
GER,2103,1.997835,54.3665,0,NA
GER,2104,2.025709,54.36756,0,T44
GER,2105,2.054261,54.36806,0.075453,T44
GER,2106,2.082794,54.36827,0,T44
GER,2107,2.111303,54.36838,0,T44
GER,2108,2.139746,54.36829,0,T44
GER,2109,2.168261,54.36784,0,T44
GER,2110,2.196661,54.36765,0,T44
GER,2111,2.225146,54.36748,0,T44
GER,2112,2.253632,54.36779,0,T44
GER,2113,2.282139,54.36795,0,T44
GER,2114,2.31063,54.36819,0,T44
GER,2115,2.339105,54.36835,0,T44
GER,2116,2.367625,54.36835,0,T44
GER,2117,2.396118,54.36827,0,T44
GER,2118,2.424626,54.3682,0,T44
GER,2119,2.453133,54.36808,0,T44
GER,2120,2.481612,54.36792,0,T44
GER,2121,2.51016,54.36792,0,T44
GER,2122,2.538654,54.36812,0,T44
GER,2123,2.567179,54.36821,0,T44
GER,2124,2.595646,54.36823,0,T44
GER,2125,2.624139,54.36823,0,T44
GER,2126,2.652656,54.36819,0,T44
GER,2127,2.681173,54.36817,0,T44
GER,2128,2.709632,54.36828,0.25577,T44
GER,2129,2.738157,54.36845,0,T44
GER,2130,2.766676,54.36856,0,T44
GER,2131,2.795199,54.36842,0,T44
GER,2132,2.823781,54.36823,0,T44
GER,2133,2.852241,54.36802,0,T44
GER,2134,2.88076,54.36787,0,T44
GER,2135,2.909247,54.368,0,T44
GER,2136,2.937714,54.36802,0,T44
GER,2137,2.966246,54.368,0,T44
GER,2139,3.018155,54.36853,0,T44
GER,2140,3.046639,54.3686,0,T44
GER,2141,3.075144,54.36842,0,T44
GER,2142,3.103653,54.36821,0,T44
GER,2143,3.132128,54.36819,0,T44
GER,2147,3.245608,54.36641,41.52637,T44
GER,2148,3.270605,54.36735,29.68775,T44
GER,2149,3.299101,54.36808,38.60216,T44
GER,2150,3.327609,54.36817,0.22211,T44
GER,2151,3.356095,54.36821,0.30341,T44
GER,2152,3.384586,54.36818,30.91451,T44
GER,2153,3.413183,54.36819,16.68239,T44
GER,2154,3.441515,54.36821,35.66209,T44
GER,2155,3.47,54.36817,0,T44
GER,2156,3.498471,54.3682,14.1573,T44
GER,2157,3.527007,54.36829,13.20856,T44
GER,2158,3.555528,54.36843,19.62843,T44
GER,2159,3.584183,54.36837,8.55174,T44
GER,2160,3.612619,54.36825,0,T44
GER,2161,3.641155,54.36812,8.01887,T44
GER,2162,3.669634,54.368,95.27513,T44
GER,2163,3.698146,54.3679,35.37003,T44
GER,2170,3.734558,54.3686,43.53468,T44
GER,2171,3.763092,54.36859,174.56902,T44
GER,2172,3.79159,54.36856,25.15225,T44
GER,2173,3.820135,54.36853,168.40895,T44
GER,2174,3.848644,54.3685,49.96661,T44
GER,2175,3.877126,54.36843,120.387,T44
GER,2176,3.905572,54.36833,322.03231,T44
GER,2177,3.934148,54.36818,133.79428,T44
GER,2182,3.953066,54.36745,42.47508,T44
GER,2183,3.981536,54.36767,52.02086,T44
GER,2184,4.010112,54.36782,127.04253,T44
GER,2185,4.038602,54.36787,0.84204,T44
GER,2186,4.067069,54.36787,0.49715,T44
GER,2187,4.095574,54.36785,1.99106,T44
GER,2188,4.124028,54.36787,10.71617,T44
GER,2189,4.152538,54.36784,29.45401,T44
GER,2190,4.181054,54.36776,14.66516,T44
GER,2191,4.20957,54.36776,42.75199,T44
GER,2192,4.238055,54.36806,33.17533,T44
GER,2193,4.266507,54.36825,35.35736,T44
GER,2194,4.294952,54.36835,24.50991,T44
GER,2195,4.323476,54.36847,56.46266,T44
GER,2196,4.351965,54.36862,42.12009,T44
GER,2197,4.380489,54.36878,25.05068,T44
GER,2198,4.408981,54.3688,32.82643,T44
GER,2199,4.437499,54.3686,40.57291,T44
GER,2200,4.465913,54.3684,21.72624,T44
GER,2201,4.494419,54.36825,11.2907,T44
GER,2202,4.522925,54.36811,18.15774,T44
GER,2203,4.55139,54.36799,9.33731,T44
GER,2204,4.579878,54.36786,10.45988,T44
GER,2205,4.608408,54.36777,5.17399,T44
GER,2206,4.636914,54.36766,8.47147,T44
GER,2207,4.665379,54.36776,12.21989,T44
GER,2208,4.693893,54.36793,9.71172,T44
GER,2209,4.72239,54.3681,8.34277,T44
GER,2210,4.750865,54.36825,12.32056,T44
GER,2211,4.779315,54.36823,25.67821,T44
GER,2212,4.807902,54.36812,24.14129,T44
GER,2213,4.836438,54.36801,65.05749,T44
GER,2214,4.864926,54.3681,13.96698,T44
GER,2215,4.893397,54.36829,50.21427,T44
GER,2216,4.92194,54.36848,30.53392,T44
GER,2217,4.95048,54.36856,42.52385,T44
GER,2218,4.978897,54.36847,76.72992,T44
GER,2316,5.99283,55.86592,0,T52
GER,2317,5.963257,55.86625,0,T52
GER,2318,5.933664,55.86646,0,T52
GER,2319,5.904094,55.86657,0,T52
GER,2320,5.874468,55.86657,0,T52
GER,2321,5.844848,55.86644,0,T52
GER,2322,5.815256,55.86631,0,T52
GER,2323,5.78568,55.86636,0,T52
GER,2324,5.756177,55.86657,0,T52
GER,2325,5.726513,55.86655,0,T52
GER,2326,5.696881,55.86629,0,T52
GER,2327,5.667374,55.86608,0,T52
GER,2328,5.637728,55.86594,0,T52
GER,2329,5.60818,55.86609,0,T52
GER,2330,5.578621,55.86634,0,T52
GER,2331,5.549042,55.86659,0,T52
GER,2332,5.519498,55.86658,0,T52
GER,2333,5.489917,55.86646,0,T52
GER,2334,5.460348,55.86643,0,T52
GER,2335,5.430752,55.86649,0,T52
GER,2336,5.401144,55.86658,0,T52
GER,2337,5.371582,55.86642,0,T52
GER,2338,5.341977,55.86627,0,T52
GER,2339,5.312445,55.86616,0,T52
GER,2340,5.282856,55.86598,0,T52
GER,2341,5.253253,55.86614,0,T52
GER,2342,5.223794,55.86616,0,T52
GER,2343,5.194186,55.86623,0,T52
GER,2344,5.164648,55.86642,0,T52
GER,2345,5.135091,55.86642,0,T52
GER,2346,5.105524,55.8665,0,T52
GER,2347,5.075963,55.8666,0,T52
GER,2348,5.046341,55.86641,0,T52
GER,2349,5.016776,55.86622,0,T52
GER,2350,4.988639,55.86595,0,T52
GER,2351,4.959019,55.86636,0,T52
GER,2352,4.929444,55.86665,0,T52
GER,2353,4.89993,55.86662,0,T52
GER,2354,4.870342,55.86662,0,T52
GER,2355,4.840823,55.86652,0,T52
GER,2356,4.811269,55.86647,0,T52
GER,2357,4.781726,55.86626,0,T52
GER,2358,4.752171,55.86632,0,T52
GER,2359,4.722607,55.86642,0,T52
GER,2360,4.692991,55.86646,0,T52
GER,2361,4.663404,55.86647,0,T52
GER,2362,4.633815,55.86655,0,T52
GER,2363,4.604224,55.86624,0,T52
GER,2364,4.574657,55.86612,0,T52
GER,2365,4.545052,55.86613,0,T52
GER,2366,4.515451,55.8661,0,T52
GER,2367,4.485914,55.86613,0,T52
GER,2368,4.456338,55.86626,0,T52
GER,2369,4.42676,55.8662,0,T52
GER,2370,4.397173,55.86641,0,T52
GER,2371,4.367562,55.86654,0,T52
GER,2372,4.337966,55.86635,0,T52
GER,2373,4.308406,55.86599,0,T52
GER,2374,4.278856,55.86568,0,T52
GER,2375,4.249271,55.86559,0,T52
GER,2376,4.219641,55.86562,0,T52
GER,2377,4.190085,55.86587,0,T52
GER,2378,4.160489,55.86612,19.98007,T52
GER,2379,4.130946,55.86636,0,T52
GER,2380,4.101379,55.86657,46.81021,T52
GER,2381,4.071774,55.86676,0,T52
GER,2382,4.042213,55.86684,49.09537,T52
GER,2383,4.012632,55.86665,3.43277,T52
GER,2384,3.991609,55.86513,0,T52
GER,2385,3.962062,55.86569,0.54778,T52
GER,2386,3.932456,55.86614,1.08502,T52
GER,2387,3.90287,55.86663,3.77154,T52
GER,2388,3.87333,55.86697,6.71144,T52
GER,2389,3.843722,55.86703,3.77178,T52
GER,2390,3.814183,55.86681,20.60512,T52
GER,2391,3.78458,55.86655,1.69208,T52
GER,2392,3.755015,55.86625,5.76149,T52
GER,2393,3.725482,55.86598,0,T52
GER,2394,3.695934,55.86574,0,T52
GER,2395,3.666342,55.86585,3.42389,T52
GER,2396,3.636803,55.86605,2.03275,T52
GER,2397,3.607285,55.86602,2.42621,T52
GER,2398,3.57769,55.86602,1.83631,T52
GER,2399,3.548098,55.86598,2.24996,T52
GER,2400,3.518555,55.86594,3.9255,T52
GER,2401,3.48902,55.86592,0,T52
GER,2402,3.459372,55.86622,6.17585,T52
GER,2403,3.429777,55.86652,0,T52
GER,2404,3.400222,55.86673,0,T52
GER,2405,3.370614,55.86673,0,T52
GER,2406,3.341,55.86668,6.65179,T52
GER,2407,3.311396,55.86659,0.48722,T52
GER,2408,3.281822,55.86649,1.04348,T52
GER,2409,3.252227,55.86637,0,T52
GER,2410,3.222629,55.86625,0,T52
GER,2411,3.19301,55.86616,0,T52
GER,2412,3.163464,55.8662,0,T52
GER,2413,3.133906,55.86628,2.11539,T52
GER,2414,3.104321,55.86642,28.78451,T52
GER,2415,3.07474,55.8665,5.00789,T52
GER,2416,3.045135,55.8665,0.28767,T52
GER,2417,3.015568,55.8665,8.48311,T52
GER,2418,2.992925,55.86507,0,T52
GER,2419,2.963422,55.86571,0,T52
GER,2420,2.933865,55.86621,0,T52
GER,2421,2.904301,55.86628,0,T52
GER,2422,2.874729,55.86612,0,T52
GER,2423,2.845189,55.866,0,T52
GER,2424,2.815597,55.86605,0,T52
GER,2425,2.786139,55.86625,0,T52
GER,2426,2.756564,55.86652,0,T52
GER,2427,2.726975,55.86653,0,T52
