ACLON,ACLAT,HER,STRATUM,CRUISE,Country
5.319776,54.25632,100.97429,61,06SL750,GER
5.337724,54.22554,229.76041,61,06SL750,GER
5.337724,54.22554,229.76041,61,06SL750,GER
5.338053,54.14226,102.21011,61,06SL750,GER
5.338053,54.14226,102.21011,61,06SL750,GER
5.356664,54.06002,14.29005,61,06SL750,GER
5.356664,54.06002,14.29005,61,06SL750,GER
5.336816,53.96593,0,61,06SL750,GER
5.336816,53.96593,0,61,06SL750,GER
5.336668,53.95909,0,61,06SL750,GER
5.336668,53.95909,0,61,06SL750,GER
5.33806,53.87593,6.5403,61,06SL750,GER
5.33806,53.87593,6.5403,61,06SL750,GER
5.338308,53.79276,11.980573,61,06SL750,GER
5.338308,53.79276,11.980573,61,06SL750,GER
5.338346,53.70955,11.06459,61,06SL750,GER
5.338346,53.70955,11.06459,61,06SL750,GER
5.358695,53.62854,249.70045,61,06SL750,GER
5.358695,53.62854,249.70045,61,06SL750,GER
5.331244,53.57424,1910.44258,61,06SL750,GER
5.331244,53.57424,1910.44258,61,06SL750,GER
5.342794,53.54173,54.62674,61,06SL750,GER
5.342794,53.54173,54.62674,61,06SL750,GER
6.001566,53.56664,0,61,06SL750,GER
6.001566,53.56664,0,61,06SL750,GER
6.003733,53.61656,0,61,06SL750,GER
6.003733,53.61656,0,61,06SL750,GER
5.978251,53.69724,0.28317,61,06SL750,GER
5.978251,53.69724,0.28317,61,06SL750,GER
5.935927,53.77649,0.041057,61,06SL750,GER
5.935927,53.77649,0.041057,61,06SL750,GER
6.003978,53.83138,1.508593,61,06SL750,GER
6.003978,53.83138,1.508593,61,06SL750,GER
6.004003,53.91441,4.99051,61,06SL750,GER
6.004003,53.91441,4.99051,61,06SL750,GER
5.998842,53.99758,0.67272,61,06SL750,GER
5.998842,53.99758,0.67272,61,06SL750,GER
5.981462,54.07652,0,61,06SL750,GER
5.981462,54.07652,0,61,06SL750,GER
5.989871,54.14896,15.71423,61,06SL750,GER
5.989871,54.14896,15.71423,61,06SL750,GER
6.003252,54.22441,20.8479,61,06SL750,GER
6.003252,54.22441,20.8479,61,06SL750,GER
6.043393,54.28281,60.24074,61,06SL750,GER
6.043393,54.28281,60.24074,61,06SL750,GER
6.06232,54.30771,51.63865,61,06SL750,GER
6.06232,54.30771,51.63865,61,06SL750,GER
6.061825,54.34743,356.9896,61,06SL750,GER
6.061825,54.34743,356.9896,61,06SL750,GER
6.059954,54.43064,199.34455,61,06SL750,GER
6.059954,54.43064,199.34455,61,06SL750,GER
6.67085,54.49793,88.78995,61,06SL750,GER
6.67085,54.49793,88.78995,61,06SL750,GER
6.668854,54.41892,91.31541,61,06SL750,GER
6.668854,54.41892,91.31541,61,06SL750,GER
6.673671,54.41604,32.94149,61,06SL750,GER
6.673671,54.41604,32.94149,61,06SL750,GER
6.666306,54.38657,84.25952,61,06SL750,GER
6.666306,54.38657,84.25952,61,06SL750,GER
6.66816,54.30344,100.95462,61,06SL750,GER
6.66816,54.30344,100.95462,61,06SL750,GER
6.669014,54.22018,149.21469,61,06SL750,GER
6.669014,54.22018,149.21469,61,06SL750,GER
6.671387,54.13694,23.48703,61,06SL750,GER
6.671387,54.13694,23.48703,61,06SL750,GER
6.668788,54.05386,4.00543,61,06SL750,GER
6.668788,54.05386,4.00543,61,06SL750,GER
6.6684,54.00191,0.74065,61,06SL750,GER
6.6684,54.00191,0.74065,61,06SL750,GER
6.664543,53.92331,0.04766,61,06SL750,GER
6.664543,53.92331,0.04766,61,06SL750,GER
6.633524,53.90084,0.15114,61,06SL750,GER
6.633524,53.90084,0.15114,61,06SL750,GER
6.655904,53.82021,0.416637,61,06SL750,GER
6.655904,53.82021,0.416637,61,06SL750,GER
7.339622,53.81105,0,61,06SL750,GER
7.339622,53.81105,0,61,06SL750,GER
7.335257,53.8442,0,61,06SL750,GER
7.335257,53.8442,0,61,06SL750,GER
7.334373,53.92747,0.96419,61,06SL750,GER
7.334373,53.92747,0.96419,61,06SL750,GER
7.333832,54.01058,1.51911,61,06SL750,GER
7.333832,54.01058,1.51911,61,06SL750,GER
7.334671,54.12698,44.48216,61,06SL750,GER
7.334671,54.12698,44.48216,61,06SL750,GER
7.335896,54.17477,0.051285,61,06SL750,GER
7.335896,54.17477,0.051285,61,06SL750,GER
7.334767,54.19133,75.68852,61,06SL750,GER
7.334767,54.19133,75.68852,61,06SL750,GER
7.333553,54.27439,39.51624,61,06SL750,GER
7.333553,54.27439,39.51624,61,06SL750,GER
7.333429,54.35759,13.54949,61,06SL750,GER
7.333429,54.35759,13.54949,61,06SL750,GER
7.33458,54.44083,32.63259,61,06SL750,GER
7.33458,54.44083,32.63259,61,06SL750,GER
7.999922,54.49508,0.71975,61,06SL750,GER
7.999922,54.49508,0.71975,61,06SL750,GER
7.999418,54.39522,0,61,06SL750,GER
7.999418,54.39522,0,61,06SL750,GER
7.999217,54.26222,17.09321,61,06SL750,GER
7.999217,54.26222,17.09321,61,06SL750,GER
8.000796,54.21228,0.26459,61,06SL750,GER
8.000796,54.21228,0.26459,61,06SL750,GER
7.999243,54.14569,1723.68836,61,06SL750,GER
7.999243,54.14569,1723.68836,61,06SL750,GER
7.997247,54.11436,841.97422,61,06SL750,GER
7.997247,54.11436,841.97422,61,06SL750,GER
7.999297,54.05684,2912.52562,61,06SL750,GER
7.999297,54.05684,2912.52562,61,06SL750,GER
7.999919,53.99028,344.07296,61,06SL750,GER
7.999919,53.99028,344.07296,61,06SL750,GER
11.50367,57.07219,3.68764,21,26D4201806,DK
11.50367,57.07219,3.68764,21,26D4201806,DK
11.53239,57.07007,48.09815,21,26D4201806,DK
11.53239,57.07007,48.09815,21,26D4201806,DK
11.68616,57.0701,88.72097,21,26D4201806,DK
11.68616,57.0701,88.72097,21,26D4201806,DK
11.9319,57.06651,85.52416,21,26D4201806,DK
11.9319,57.06651,85.52416,21,26D4201806,DK
5.9993076,57.75204,148.000935,141b,NA,NOR
5.9993076,57.75204,148.000935,141b,NA,NOR
5.9289904,57.750996,29.720787,141b,NA,NOR
5.9289904,57.750996,29.720787,141b,NA,NOR
5.8600087,57.75317,2.508003,141b,NA,NOR
5.8600087,57.75317,2.508003,141b,NA,NOR
5.8385887,57.75449,114.892475,141b,NA,NOR
5.8385887,57.75449,114.892475,141b,NA,NOR
5.6831274,57.754738,9.284801,141b,NA,NOR
5.6831274,57.754738,9.284801,141b,NA,NOR
5.5318837,57.754246,292.474378,141b,NA,NOR
5.5318837,57.754246,292.474378,141b,NA,NOR
5.4296064,57.76169,116.417382,141b,NA,NOR
5.4296064,57.76169,116.417382,141b,NA,NOR
5.2741027,57.76262,7.499622,141b,NA,NOR
5.2741027,57.76262,7.499622,141b,NA,NOR
5.1186333,57.764397,0,141b,NA,NOR
5.1186333,57.764397,0,141b,NA,NOR
4.9630494,57.76467,5.750624,141b,NA,NOR
4.9630494,57.76467,5.750624,141b,NA,NOR
4.8075466,57.765835,425.805647,141b,NA,NOR
4.8075466,57.765835,425.805647,141b,NA,NOR
4.6520576,57.768944,14.997031,141b,NA,NOR
4.6520576,57.768944,14.997031,141b,NA,NOR
4.4981217,57.762962,9.249368,141b,NA,NOR
4.4981217,57.762962,9.249368,141b,NA,NOR
4.357521,57.767857,38.019994,141b,NA,NOR
4.357521,57.767857,38.019994,141b,NA,NOR
4.2019777,57.765972,55.020247,141b,NA,NOR
4.2019777,57.765972,55.020247,141b,NA,NOR
4.046403,57.76542,18.856955,141b,NA,NOR
4.046403,57.76542,18.856955,141b,NA,NOR
3.8907652,57.76442,43.003794,141b,NA,NOR
3.8907652,57.76442,43.003794,141b,NA,NOR
3.7354403,57.762436,32.874214,141b,NA,NOR
3.7354403,57.762436,32.874214,141b,NA,NOR
3.6898472,57.762245,47.469769,141b,NA,NOR
3.6898472,57.762245,47.469769,141b,NA,NOR
3.534507,57.76604,40.015068,141b,NA,NOR
3.534507,57.76604,40.015068,141b,NA,NOR
3.3789089,57.76626,17.699779,141b,NA,NOR
3.3789089,57.76626,17.699779,141b,NA,NOR
3.2235236,57.765545,52.53225,141b,NA,NOR
3.2235236,57.765545,52.53225,141b,NA,NOR
3.0679088,57.766438,15.001021,141b,NA,NOR
3.0679088,57.766438,15.001021,141b,NA,NOR
2.9125357,57.766815,72.490578,141b,NA,NOR
2.9125357,57.766815,72.490578,141b,NA,NOR
2.7573195,57.76174,65.992278,141b,NA,NOR
2.7573195,57.76174,65.992278,141b,NA,NOR
2.6021283,57.757225,31.945643,141b,NA,NOR
2.6021283,57.757225,31.945643,141b,NA,NOR
2.4465973,57.75646,0,141b,NA,NOR
2.4465973,57.75646,0,141b,NA,NOR
2.291075,57.75841,0,141b,NA,NOR
2.291075,57.75841,0,141b,NA,NOR
2.1355617,57.757446,18.590822,141b,NA,NOR
2.1355617,57.757446,18.590822,141b,NA,NOR
-7.04,59.14,0,1,0918S,SCO
-7.04,59.14,0,1,0918S,SCO
-6.95,59.14,0,1,0918S,SCO
-6.95,59.14,0,1,0918S,SCO
-6.79,59.14,0,1,0918S,SCO
-6.79,59.14,0,1,0918S,SCO
-6.62,59.14,0,1,0918S,SCO
-6.62,59.14,0,1,0918S,SCO
-6.46,59.14,0,1,0918S,SCO
-6.46,59.14,0,1,0918S,SCO
-6.31,59.14,0,1,0918S,SCO
-6.31,59.14,0,1,0918S,SCO
-6.15,59.14,0,1,0918S,SCO
-6.15,59.14,0,1,0918S,SCO
-5.99,59.14,0,1,0918S,SCO
-5.99,59.14,0,1,0918S,SCO
-5.69,59.14,0,1,0918S,SCO
-5.69,59.14,0,1,0918S,SCO
-5.52,59.14,0,1,0918S,SCO
-5.52,59.14,0,1,0918S,SCO
-5.36,59.14,0,1,0918S,SCO
-5.36,59.14,0,1,0918S,SCO
-5.2,59.14,0,1,0918S,SCO
-5.2,59.14,0,1,0918S,SCO
-5.02,59.14,0,1,0918S,SCO
-5.02,59.14,0,1,0918S,SCO
-4.85,59.14,0,1,0918S,SCO
-4.85,59.14,0,1,0918S,SCO
-4.69,59.14,0,1,0918S,SCO
-4.69,59.14,0,1,0918S,SCO
-4.53,59.14,79.50037,1,0918S,SCO
-4.53,59.14,79.50037,1,0918S,SCO
-4.37,59.14,0,1,0918S,SCO
-4.37,59.14,0,1,0918S,SCO
-4.21,59.14,29.35711,1,0918S,SCO
-4.21,59.14,29.35711,1,0918S,SCO
-4.05,59.14,0,1,0918S,SCO
-4.05,59.14,0,1,0918S,SCO
1.772573,54.8686,10.91301,131,06SL750,GER
1.772573,54.8686,10.91301,131,06SL750,GER
1.830324,54.86856,12.61505,131,06SL750,GER
1.830324,54.86856,12.61505,131,06SL750,GER
1.974506,54.86739,0,131,06SL750,GER
1.974506,54.86739,0,131,06SL750,GER
2.118667,54.86821,0,131,06SL750,GER
2.118667,54.86821,0,131,06SL750,GER
2.262871,54.86823,0,131,06SL750,GER
2.262871,54.86823,0,131,06SL750,GER
2.406953,54.86814,0,131,06SL750,GER
2.406953,54.86814,0,131,06SL750,GER
2.548548,54.86785,0,131,06SL750,GER
2.548548,54.86785,0,131,06SL750,GER
2.692897,54.86858,0,131,06SL750,GER
2.692897,54.86858,0,131,06SL750,GER
2.837162,54.86821,0,131,06SL750,GER
2.837162,54.86821,0,131,06SL750,GER
2.981336,54.86781,71.9453,131,06SL750,GER
2.981336,54.86781,71.9453,131,06SL750,GER
3.125592,54.86808,18.68985,131,06SL750,GER
3.125592,54.86808,18.68985,131,06SL750,GER
3.263177,54.86741,12.196,131,06SL750,GER
3.263177,54.86741,12.196,131,06SL750,GER
3.291908,54.86794,117.2465,131,06SL750,GER
3.291908,54.86794,117.2465,131,06SL750,GER
3.436136,54.86819,0,131,06SL750,GER
3.436136,54.86819,0,131,06SL750,GER
3.580451,54.86829,0.42823,131,06SL750,GER
3.580451,54.86829,0.42823,131,06SL750,GER
3.724591,54.86786,0,131,06SL750,GER
3.724591,54.86786,0,131,06SL750,GER
3.868904,54.86818,0,131,06SL750,GER
3.868904,54.86818,0,131,06SL750,GER
4.011484,54.86968,0,131,06SL750,GER
4.011484,54.86968,0,131,06SL750,GER
4.155642,54.86804,0,131,06SL750,GER
4.155642,54.86804,0,131,06SL750,GER
4.299816,54.86831,0,131,06SL750,GER
4.299816,54.86831,0,131,06SL750,GER
4.444027,54.86796,0,131,06SL750,GER
4.444027,54.86796,0,131,06SL750,GER
4.588336,54.86816,0,131,06SL750,GER
4.588336,54.86816,0,131,06SL750,GER
4.732584,54.86817,0,131,06SL750,GER
4.732584,54.86817,0,131,06SL750,GER
4.876863,54.86825,269.24875,131,06SL750,GER
4.876863,54.86825,269.24875,131,06SL750,GER
4.935174,54.86747,96.01195,131,06SL750,GER
4.935174,54.86747,96.01195,131,06SL750,GER
5.021546,54.86845,0,131,06SL750,GER
5.021546,54.86845,0,131,06SL750,GER
5.165926,54.86818,320.81586,131,06SL750,GER
5.165926,54.86818,320.81586,131,06SL750,GER
5.309544,54.86766,30.7145,131,06SL750,GER
5.309544,54.86766,30.7145,131,06SL750,GER
5.367124,54.86768,4325.36719,131,06SL750,GER
5.367124,54.86768,4325.36719,131,06SL750,GER
5.511352,54.8684,0,131,06SL750,GER
5.511352,54.8684,0,131,06SL750,GER
5.65565,54.86811,7.97954,131,06SL750,GER
5.65565,54.86811,7.97954,131,06SL750,GER
5.799817,54.86872,2254.90444,131,06SL750,GER
5.799817,54.86872,2254.90444,131,06SL750,GER
5.944043,54.86818,9.37781,131,06SL750,GER
5.944043,54.86818,9.37781,131,06SL750,GER
5.974492,55.36726,0,131,06SL750,GER
5.974492,55.36726,0,131,06SL750,GER
5.857573,55.36739,26.56788,131,06SL750,GER
5.857573,55.36739,26.56788,131,06SL750,GER
5.711481,55.36731,0,131,06SL750,GER
5.711481,55.36731,0,131,06SL750,GER
5.565616,55.3674,4.12479,131,06SL750,GER
5.565616,55.3674,4.12479,131,06SL750,GER
5.419673,55.3674,0,131,06SL750,GER
5.419673,55.3674,0,131,06SL750,GER
5.273557,55.36734,0,131,06SL750,GER
5.273557,55.36734,0,131,06SL750,GER
5.127621,55.3675,0,131,06SL750,GER
5.127621,55.3675,0,131,06SL750,GER
4.988202,55.36775,0,131,06SL750,GER
4.988202,55.36775,0,131,06SL750,GER
4.842206,55.36721,0,131,06SL750,GER
4.842206,55.36721,0,131,06SL750,GER
4.696331,55.36751,0,131,06SL750,GER
4.696331,55.36751,0,131,06SL750,GER
4.550308,55.36742,0,131,06SL750,GER
4.550308,55.36742,0,131,06SL750,GER
4.40433,55.36726,0,131,06SL750,GER
4.40433,55.36726,0,131,06SL750,GER
4.3417,55.36752,56.94526,131,06SL750,GER
4.3417,55.36752,56.94526,131,06SL750,GER
4.283272,55.36714,84.57609,131,06SL750,GER
4.283272,55.36714,84.57609,131,06SL750,GER
4.137153,55.36695,186.83124,131,06SL750,GER
4.137153,55.36695,186.83124,131,06SL750,GER
3.99608,55.37096,51.6972,131,06SL750,GER
3.99608,55.37096,51.6972,131,06SL750,GER
3.850882,55.3679,42.32153,131,06SL750,GER
3.850882,55.3679,42.32153,131,06SL750,GER
3.704632,55.36702,0,131,06SL750,GER
3.704632,55.36702,0,131,06SL750,GER
3.558666,55.36716,10.08846,131,06SL750,GER
3.558666,55.36716,10.08846,131,06SL750,GER
3.41245,55.36702,22.08403,131,06SL750,GER
3.41245,55.36702,22.08403,131,06SL750,GER
3.212071,55.37065,2.60972,131,06SL750,GER
3.212071,55.37065,2.60972,131,06SL750,GER
3.124537,55.3682,0,131,06SL750,GER
3.124537,55.3682,0,131,06SL750,GER
2.978765,55.36636,0,131,06SL750,GER
2.978765,55.36636,0,131,06SL750,GER
2.832616,55.36735,0,131,06SL750,GER
2.832616,55.36735,0,131,06SL750,GER
2.686565,55.3673,0,131,06SL750,GER
2.686565,55.3673,0,131,06SL750,GER
2.540613,55.36573,20.54586,131,06SL750,GER
2.540613,55.36573,20.54586,131,06SL750,GER
2.394727,55.36726,451.5998,131,06SL750,GER
2.394727,55.36726,451.5998,131,06SL750,GER
2.333745,55.36602,1019.8983,131,06SL750,GER
2.333745,55.36602,1019.8983,131,06SL750,GER
2.187513,55.36693,478.18539,131,06SL750,GER
2.187513,55.36693,478.18539,131,06SL750,GER
2.098437,55.36734,0,131,06SL750,GER
2.098437,55.36734,0,131,06SL750,GER
2.021986,55.36739,11.61541,131,06SL750,GER
2.021986,55.36739,11.61541,131,06SL750,GER
1.875921,55.36743,12012.43713,131,06SL750,GER
1.875921,55.36743,12012.43713,131,06SL750,GER
1.769482,55.3674,1297.88835,131,06SL750,GER
1.769482,55.3674,1297.88835,131,06SL750,GER
1.711044,55.36798,3226.34813,131,06SL750,GER
1.711044,55.36798,3226.34813,131,06SL750,GER
1.565001,55.36736,0,131,06SL750,GER
1.565001,55.36736,0,131,06SL750,GER
5.99283,55.86592,0,131,06SL750,GER
5.99283,55.86592,0,131,06SL750,GER
5.874468,55.86657,0,131,06SL750,GER
5.874468,55.86657,0,131,06SL750,GER
5.726513,55.86655,0,131,06SL750,GER
5.726513,55.86655,0,131,06SL750,GER
5.578621,55.86634,0,131,06SL750,GER
5.578621,55.86634,0,131,06SL750,GER
5.430752,55.86649,0,131,06SL750,GER
5.430752,55.86649,0,131,06SL750,GER
5.282856,55.86598,0,131,06SL750,GER
5.282856,55.86598,0,131,06SL750,GER
5.135091,55.86642,0,131,06SL750,GER
5.135091,55.86642,0,131,06SL750,GER
4.988639,55.86595,0,131,06SL750,GER
4.988639,55.86595,0,131,06SL750,GER
4.840823,55.86652,0,131,06SL750,GER
4.840823,55.86652,0,131,06SL750,GER
4.692991,55.86646,0,131,06SL750,GER
4.692991,55.86646,0,131,06SL750,GER
4.545052,55.86613,0,131,06SL750,GER
4.545052,55.86613,0,131,06SL750,GER
4.397173,55.86641,0,131,06SL750,GER
4.397173,55.86641,0,131,06SL750,GER
4.249271,55.86559,19.98007,131,06SL750,GER
4.249271,55.86559,19.98007,131,06SL750,GER
4.101379,55.86657,99.33835,131,06SL750,GER
4.101379,55.86657,99.33835,131,06SL750,GER
3.962062,55.86569,15.88756,131,06SL750,GER
3.962062,55.86569,15.88756,131,06SL750,GER
3.814183,55.86681,28.05869,131,06SL750,GER
3.814183,55.86681,28.05869,131,06SL750,GER
3.666342,55.86585,11.96912,131,06SL750,GER
3.666342,55.86585,11.96912,131,06SL750,GER
3.518555,55.86594,10.10135,131,06SL750,GER
3.518555,55.86594,10.10135,131,06SL750,GER
3.370614,55.86673,8.18249,131,06SL750,GER
3.370614,55.86673,8.18249,131,06SL750,GER
3.222629,55.86625,30.8999,131,06SL750,GER
3.222629,55.86625,30.8999,131,06SL750,GER
3.07474,55.8665,13.77867,131,06SL750,GER
3.07474,55.8665,13.77867,131,06SL750,GER
2.933865,55.86621,0,131,06SL750,GER
2.933865,55.86621,0,131,06SL750,GER
2.786139,55.86625,2.04974,131,06SL750,GER
2.786139,55.86625,2.04974,131,06SL750,GER
2.638415,55.86643,5.21071,131,06SL750,GER
2.638415,55.86643,5.21071,131,06SL750,GER
2.49053,55.86626,0,131,06SL750,GER
2.49053,55.86626,0,131,06SL750,GER
2.342613,55.86629,0,131,06SL750,GER
2.342613,55.86629,0,131,06SL750,GER
2.194783,55.86655,5.36151,131,06SL750,GER
2.194783,55.86655,5.36151,131,06SL750,GER
2.047088,55.86674,0,131,06SL750,GER
2.047088,55.86674,0,131,06SL750,GER
1.910336,55.86647,0,131,06SL750,GER
1.910336,55.86647,0,131,06SL750,GER
1.76248,55.86671,0,131,06SL750,GER
1.76248,55.86671,0,131,06SL750,GER
1.614633,55.86689,3.14729,131,06SL750,GER
1.614633,55.86689,3.14729,131,06SL750,GER
1.466736,55.867,3.40173,131,06SL750,GER
1.466736,55.867,3.40173,131,06SL750,GER
1.318853,55.86708,0,131,06SL750,GER
1.318853,55.86708,0,131,06SL750,GER
1.171051,55.86713,0,131,06SL750,GER
1.171051,55.86713,0,131,06SL750,GER
1.7401,56.36533,0,131,06SL750,GER
1.7401,56.36533,0,131,06SL750,GER
1.821035,56.36515,3.13304,131,06SL750,GER
1.821035,56.36515,3.13304,131,06SL750,GER
1.970938,56.36596,4.29663,131,06SL750,GER
1.970938,56.36596,4.29663,131,06SL750,GER
2.120686,56.36592,0,131,06SL750,GER
2.120686,56.36592,0,131,06SL750,GER
2.270556,56.36627,14.38731,131,06SL750,GER
2.270556,56.36627,14.38731,131,06SL750,GER
2.419964,56.36448,20.62077,131,06SL750,GER
2.419964,56.36448,20.62077,131,06SL750,GER
2.569927,56.36549,3.22358,131,06SL750,GER
2.569927,56.36549,3.22358,131,06SL750,GER
2.71974,56.36546,0,131,06SL750,GER
2.71974,56.36546,0,131,06SL750,GER
2.869629,56.36584,5.27712,131,06SL750,GER
2.869629,56.36584,5.27712,131,06SL750,GER
3.018416,56.36603,0,131,06SL750,GER
3.018416,56.36603,0,131,06SL750,GER
3.168188,56.36517,0,131,06SL750,GER
3.168188,56.36517,0,131,06SL750,GER
3.317558,56.36315,12.74209,131,06SL750,GER
3.317558,56.36315,12.74209,131,06SL750,GER
3.467255,56.36525,0,131,06SL750,GER
3.467255,56.36525,0,131,06SL750,GER
3.61702,56.36527,2.2717,131,06SL750,GER
3.61702,56.36527,2.2717,131,06SL750,GER
3.766737,56.36525,0,131,06SL750,GER
3.766737,56.36525,0,131,06SL750,GER
3.916522,56.36588,0,131,06SL750,GER
3.916522,56.36588,0,131,06SL750,GER
4.065599,56.36903,0,131,06SL750,GER
4.065599,56.36903,0,131,06SL750,GER
4.2147,56.36627,5.39825,131,06SL750,GER
4.2147,56.36627,5.39825,131,06SL750,GER
4.364457,56.36536,5.28653,131,06SL750,GER
4.364457,56.36536,5.28653,131,06SL750,GER
4.51435,56.36582,0,131,06SL750,GER
4.51435,56.36582,0,131,06SL750,GER
4.664291,56.36515,2.60926,131,06SL750,GER
4.664291,56.36515,2.60926,131,06SL750,GER
4.813997,56.36554,0,131,06SL750,GER
4.813997,56.36554,0,131,06SL750,GER
4.963852,56.36495,0,131,06SL750,GER
4.963852,56.36495,0,131,06SL750,GER
5.112857,56.36602,0,131,06SL750,GER
5.112857,56.36602,0,131,06SL750,GER
5.26279,56.3656,0,131,06SL750,GER
5.26279,56.3656,0,131,06SL750,GER
5.412755,56.36598,0,131,06SL750,GER
5.412755,56.36598,0,131,06SL750,GER
5.562608,56.36561,0,131,06SL750,GER
5.562608,56.36561,0,131,06SL750,GER
5.712419,56.36575,18.61093,131,06SL750,GER
5.712419,56.36575,18.61093,131,06SL750,GER
5.862164,56.36544,62.38634,131,06SL750,GER
5.862164,56.36544,62.38634,131,06SL750,GER
-0.13,59.45,21.75997,91,0918S,SCO
-0.13,59.45,21.75997,91,0918S,SCO
-0.29,59.45,260.94006,91,0918S,SCO
-0.29,59.45,260.94006,91,0918S,SCO
-0.46,59.45,685.40967,91,0918S,SCO
-0.46,59.45,685.40967,91,0918S,SCO
-0.61,59.45,0,91,0918S,SCO
-0.61,59.45,0,91,0918S,SCO
-0.78,59.45,0,91,0918S,SCO
-0.78,59.45,0,91,0918S,SCO
-0.94,59.45,270.57147,91,0918S,SCO
-0.94,59.45,270.57147,91,0918S,SCO
-1.1,59.45,120.0374,91,0918S,SCO
-1.1,59.45,120.0374,91,0918S,SCO
-1.26,59.45,47.68534,91,0918S,SCO
-1.26,59.45,47.68534,91,0918S,SCO
-1.45,59.45,0,91,0918S,SCO
-1.45,59.45,0,91,0918S,SCO
-1.61,59.45,0,91,0918S,SCO
-1.61,59.45,0,91,0918S,SCO
-1.78,59.45,0,91,0918S,SCO
-1.78,59.45,0,91,0918S,SCO
-1.95,59.45,0,91,0918S,SCO
-1.95,59.45,0,91,0918S,SCO
-2.11,59.45,0,91,0918S,SCO
-2.11,59.45,0,91,0918S,SCO
1.98,59.45,0,91,0918S,SCO
1.98,59.45,0,91,0918S,SCO
1.82,59.45,0,91,0918S,SCO
1.82,59.45,0,91,0918S,SCO
1.66,59.45,0,91,0918S,SCO
1.66,59.45,0,91,0918S,SCO
1.5,59.45,0,91,0918S,SCO
1.5,59.45,0,91,0918S,SCO
1.34,59.45,0,91,0918S,SCO
1.34,59.45,0,91,0918S,SCO
1.18,59.45,0,91,0918S,SCO
1.18,59.45,0,91,0918S,SCO
0.98,59.45,0,91,0918S,SCO
0.98,59.45,0,91,0918S,SCO
0.82,59.45,0,91,0918S,SCO
0.82,59.45,0,91,0918S,SCO
0.66,59.45,0,91,0918S,SCO
0.66,59.45,0,91,0918S,SCO
0.52,59.45,0,91,0918S,SCO
0.52,59.45,0,91,0918S,SCO
0.36,59.45,0,91,0918S,SCO
0.36,59.45,0,91,0918S,SCO
0.19,59.45,0,91,0918S,SCO
0.19,59.45,0,91,0918S,SCO
0.03,59.45,0,91,0918S,SCO
0.03,59.45,0,91,0918S,SCO
-2.43,59.2,0,91,0918S,SCO
-2.43,59.2,0,91,0918S,SCO
-2.37,59.2,0,91,0918S,SCO
-2.37,59.2,0,91,0918S,SCO
-2.21,59.2,0,91,0918S,SCO
-2.21,59.2,0,91,0918S,SCO
-2.05,59.2,424.5235,91,0918S,SCO
-2.05,59.2,424.5235,91,0918S,SCO
-1.89,59.2,3805.34654,91,0918S,SCO
-1.89,59.2,3805.34654,91,0918S,SCO
-1.7,59.2,0,91,0918S,SCO
-1.7,59.2,0,91,0918S,SCO
-1.54,59.2,0,91,0918S,SCO
-1.54,59.2,0,91,0918S,SCO
-1.36,59.2,121.5834,91,0918S,SCO
-1.36,59.2,121.5834,91,0918S,SCO
-1.2,59.2,120.4291,91,0918S,SCO
-1.2,59.2,120.4291,91,0918S,SCO
-1.04,59.2,0,91,0918S,SCO
-1.04,59.2,0,91,0918S,SCO
-0.88,59.2,86.61728,91,0918S,SCO
-0.88,59.2,86.61728,91,0918S,SCO
-0.72,59.2,45.67367,91,0918S,SCO
-0.72,59.2,45.67367,91,0918S,SCO
-0.55,59.2,709.32549,91,0918S,SCO
-0.55,59.2,709.32549,91,0918S,SCO
-0.4,59.2,497.83113,91,0918S,SCO
-0.4,59.2,497.83113,91,0918S,SCO
-0.24,59.2,202.2549,91,0918S,SCO
-0.24,59.2,202.2549,91,0918S,SCO
-0.08,59.2,0,91,0918S,SCO
-0.08,59.2,0,91,0918S,SCO
0.08,59.2,0,91,0918S,SCO
0.08,59.2,0,91,0918S,SCO
0.24,59.2,0,91,0918S,SCO
0.24,59.2,0,91,0918S,SCO
0.41,59.2,129.61792,91,0918S,SCO
0.41,59.2,129.61792,91,0918S,SCO
0.57,59.2,0,91,0918S,SCO
0.57,59.2,0,91,0918S,SCO
0.73,59.2,0,91,0918S,SCO
0.73,59.2,0,91,0918S,SCO
0.89,59.2,0,91,0918S,SCO
0.89,59.2,0,91,0918S,SCO
1.05,59.2,0,91,0918S,SCO
1.05,59.2,0,91,0918S,SCO
1.21,59.2,0,91,0918S,SCO
1.21,59.2,0,91,0918S,SCO
1.38,59.2,0,91,0918S,SCO
1.38,59.2,0,91,0918S,SCO
1.54,59.2,0,91,0918S,SCO
1.54,59.2,0,91,0918S,SCO
1.7,59.2,0,91,0918S,SCO
1.7,59.2,0,91,0918S,SCO
1.86,59.2,0,91,0918S,SCO
1.86,59.2,0,91,0918S,SCO
1.97,58.95,0,91,0918S,SCO
1.97,58.95,0,91,0918S,SCO
1.81,58.95,0,91,0918S,SCO
1.81,58.95,0,91,0918S,SCO
1.65,58.95,2694.339,91,0918S,SCO
1.65,58.95,2694.339,91,0918S,SCO
1.49,58.95,155.66945,91,0918S,SCO
1.49,58.95,155.66945,91,0918S,SCO
1.33,58.95,5.71034,91,0918S,SCO
1.33,58.95,5.71034,91,0918S,SCO
1.15,58.95,0,91,0918S,SCO
1.15,58.95,0,91,0918S,SCO
0.99,58.95,0,91,0918S,SCO
