"strata","length","age","maturity","stock","number","biomass_g","meanW_g"
131,15.5,1,"IMM","her-47d3",24934872.051,752201973.5385,30.1666666666667
151,15.5,1,"IMM","her-47d3",22353503.2005,601795181.8152,26.9217391304348
152,15.5,1,"IMM","her-47d3",1201364.0664,31836147.7596,26.5
21,16,1,"IMM","her-47d3",9623195.8663,269449484.2564,28
31,16,1,"IMM","her-47d3",366292.4675,10988774.025,30
41,16,1,"IMM","her-47d3",853015.6138,26199765.281,30.7142857142857
42,16,1,"IMM","her-47d3",7745238.0925,239172952.2964,30.88
51,16,1,"IMM","her-47d3",2555043.4232,88148998.1004,34.5
61,16,1,"IMM","her-47d3",354417.234,12050185.956,34
71,16,1,"IMM","her-47d3",29644.9587,883740.2553,29.8108108108108
81,16,1,"IMM","her-47d3",2085176.4984,64872157.728,31.1111111111111
91,16,1,"IMM","her-47d3",285432.032,8705676.976,30.5
101,16,1,"IMM","her-47d3",27726326.5237,867437929.8129,31.2857142857143
131,16,1,"IMM","her-47d3",9530662.206,295450528.386,31
151,16,1,"IMM","her-47d3",7723295.1278,233135745.9508,30.1860465116279
152,16,1,"IMM","her-47d3",777559.2498,23326777.494,30
21,16.5,1,"IMM","her-47d3",12479899.3677,396583468.7958,31.7777777777778
31,16.5,1,"IMM","her-47d3",6253145.5413,200993963.8275,32.1428571428571
41,16.5,1,"IMM","her-47d3",3471524.063,117833445.3384,33.9428571428571
42,16.5,1,"IMM","her-47d3",6896136.4784,234230842.456,33.9655172413793
51,16.5,1,"IMM","her-47d3",1277521.7116,47268303.3292,37
71,16.5,1,"IMM","her-47d3",95590.1376,2780079.8352,29.0833333333333
81,16.5,1,"IMM","her-47d3",4173500.9778,134943198.2822,32.3333333333333
91,16.5,1,"IMM","her-47d3",2617369.2118,96842660.8366,37
101,16.5,1,"IMM","her-47d3",55452653.048,1796665958.7552,32.4
131,16.5,1,"IMM","her-47d3",718391.6236,27298881.6968,38
151,16.5,1,"IMM","her-47d3",4068980.8592,118842303.0256,29.2068965517241
152,16.5,1,"IMM","her-47d3",2139338.6928,67924003.4964,31.75
21,17,1,"IMM","her-47d3",29108708.4084,1018662104.5469,34.9950980392157
31,17,1,"IMM","her-47d3",22941702.88,842032188.5175,36.703125
41,17,1,"IMM","her-47d3",1896447.9115,71841909.118,37.8823529411765
42,17,1,"IMM","her-47d3",9301290.7238,367782184.0296,39.5409836065574
61,17,1,"IMM","her-47d3",354417.234,14176689.36,40
71,17,1,"IMM","her-47d3",6710.0297,237291.0503,35.3636363636364
81,17,1,"IMM","her-47d3",3336282.3984,125825507.5968,37.7142857142857
91,17,1,"IMM","her-47d3",5220299.262,193151072.694,37
101,17,1,"IMM","her-47d3",44362122.4386,1688225215.0245,38.0555555555556
151,17,1,"IMM","her-47d3",2686567.0076,96716412.2736,36
152,17,1,"IMM","her-47d3",1555118.4996,59872062.2346,38.5
21,17.5,1,"IMM","her-47d3",28673625.3622,1040758072.2126,36.2967032967033
31,17.5,1,"IMM","her-47d3",44017985.1804,1750715319.675,39.7727272727273
41,17.5,1,"IMM","her-47d3",2047795.52,84215590.76,41.125
42,17.5,1,"IMM","her-47d3",9387023.5212,337245991.3836,35.9268292682927
71,17.5,1,"IMM","her-47d3",701.5031,28060.124,40
81,17.5,1,"IMM","her-47d3",1880158.6095,76023804.645,40.4347826086957
91,17.5,1,"IMM","her-47d3",1638043.2936,69343832.7624,42.3333333333333
101,17.5,1,"IMM","her-47d3",25877904.7562,1027722503.1748,39.7142857142857
151,17.5,1,"IMM","her-47d3",1594199.0491,61035049.3084,38.2857142857143
152,17.5,1,"IMM","her-47d3",1501705.083,58266157.2204,38.8
21,18,1,"IMM","her-47d3",25184119.3747,1002785844.1926,39.8181818181818
31,18,1,"IMM","her-47d3",72494766.0423,3098665172.2908,42.7432950191571
41,18,1,"IMM","her-47d3",4635274.2744,204724613.786,44.1666666666667
42,18,1,"IMM","her-47d3",17837004.4636,728658250.6652,40.8509316770186
81,18,1,"IMM","her-47d3",1816194.712,81285787.72,44.7560975609756
91,18,1,"IMM","her-47d3",6219986.2208,285536242.4486,45.90625
101,18,1,"IMM","her-47d3",25877904.756,1048055142.618,40.5
131,18,1,"IMM","her-47d3",718391.6236,31609231.4384,44
151,18,1,"IMM","her-47d3",1186085.6595,49341163.4352,41.6
152,18,1,"IMM","her-47d3",2933860.1424,122977637.6356,41.9166666666667
21,18.5,1,"IMM","her-47d3",27625789.8984,1187664489.6144,42.9911504424779
31,18.5,1,"IMM","her-47d3",85469714.3808,4039631083.8592,47.2638888888889
41,18.5,1,"IMM","her-47d3",8375773.712,406539116.5462,48.5375
42,18.5,1,"IMM","her-47d3",10534184.8534,437866719.81,41.566265060241
71,18.5,1,"IMM","her-47d3",610.0027,26230.1161,43
81,18.5,1,"IMM","her-47d3",2731443.565,128541734.1689,47.06
91,18.5,1,"IMM","her-47d3",8113103.3718,388076777.9511,47.8333333333333
101,18.5,1,"IMM","her-47d3",22181061.2192,995375122.2116,44.875
131,18.5,1,"IMM","her-47d3",989886.0572,47019587.717,47.5
151,18.5,1,"IMM","her-47d3",1485796.1301,68676798.9024,46.2222222222222
152,18.5,1,"IMM","her-47d3",3360179.4005,161547086.5625,48.0769230769231
21,19,1,"IMM","her-47d3",4616962.227,220844693.1915,47.8333333333333
31,19,1,"IMM","her-47d3",78591641.2168,4066800531.1903,51.7459677419355
41,19,1,"IMM","her-47d3",15928854.525,845114226.1875,53.0555555555556
42,19,1,"IMM","her-47d3",8975719.1583,467089385.2182,52.0392156862745
51,19,1,"IMM","her-47d3",1277521.7116,77928824.4076,61
81,19,1,"IMM","her-47d3",2321659.5654,119841855.6616,51.6190476190476
91,19,1,"IMM","her-47d3",8769591.5079,444641991.0492,50.7027027027027
101,19,1,"IMM","her-47d3",16635795.9147,835486639.2716,50.2222222222222
131,19,1,"IMM","her-47d3",1732300.6001,88594802.1194,51.1428571428571
151,19,1,"IMM","her-47d3",758966.2392,38707278.1992,51
152,19,1,"IMM","her-47d3",3317802.4432,170629839.936,51.4285714285714
21,19.5,1,"IMM","her-47d3",10106212.5859,571683863.3051,56.5675675675676
31,19.5,1,"IMM","her-47d3",75298501.5278,4212051576.6126,55.9380530973451
41,19.5,1,"IMM","her-47d3",28030647.2224,1593427100.1528,56.8458904109589
42,19.5,1,"IMM","her-47d3",8377838.9637,464663556.1818,55.4634146341463
51,19.5,1,"IMM","her-47d3",342539.0732,18497109.9528,54
61,19.5,1,"IMM","her-47d3",9614.0514,519158.7756,54
81,19.5,1,"IMM","her-47d3",4352191.11,236850821.46,54.421052631579
91,19.5,1,"IMM","her-47d3",28357366.3812,1535513068.7766,54.1486486486487
101,19.5,1,"IMM","her-47d3",7393687.0732,414046476.0992,56
131,19.5,1,"IMM","her-47d3",3712072.7145,206886185.9548,55.7333333333333
151,19.5,1,"IMM","her-47d3",1997689.1216,114242846.6415,57.1875
152,19.5,1,"IMM","her-47d3",12441369.2832,682979334.609,54.8958333333333
21,20,1,"IMM","her-47d3",523895.5718,28552308.6631,54.5
31,20,1,"IMM","her-47d3",53218044.8028,3263217727.3452,61.317880794702
41,20,1,"IMM","her-47d3",21561767.6278,1348144183.857,62.5247524752475
42,20,1,"IMM","her-47d3",9003651.554,555678193.078,61.7169811320755
81,20,1,"IMM","her-47d3",4583933.64,281182656.69,61.3409090909091
91,20,1,"IMM","her-47d3",31614897.7698,1919345025.4738,60.7101449275362
131,20,1,"IMM","her-47d3",11843596.8593,724093007.9841,61.1379310344828
151,20,1,"IMM","her-47d3",1907446.521,124556257.8213,65.3
152,20,1,"IMM","her-47d3",9984440.2,623278679.485,62.425
21,20.5,1,"IMM","her-47d3",2840974.5617,176398693.2401,62.0909090909091
31,20.5,1,"IMM","her-47d3",34308891.1704,2315850154.002,67.5
41,20.5,1,"IMM","her-47d3",21256900.887,1407851710.9935,66.2303370786517
42,20.5,1,"IMM","her-47d3",10040272.5852,695939634.9334,69.3148148148148
81,20.5,1,"IMM","her-47d3",2934199.5306,195575684.0973,66.6538461538461
91,20.5,1,"IMM","her-47d3",45384707.68,2933573605.04,64.6379310344828
131,20.5,1,"IMM","her-47d3",3217129.6859,209113429.5835,65
151,20.5,1,"IMM","her-47d3",5743516.555,383831006.347,66.8285714285714
152,20.5,1,"IMM","her-47d3",20089310.4431,1318774227.3154,65.6455696202532
21,21,1,"IMM","her-47d3",4529385.434,322233420.876,71.1428571428571
31,21,1,"IMM","her-47d3",7618203.4478,543298193.251,71.3157894736842
41,21,1,"IMM","her-47d3",18290118.723,1340983315.236,73.3173652694611
42,21,1,"IMM","her-47d3",18082503.5685,1383053201.5107,76.4857142857143
81,21,1,"IMM","her-47d3",727968.315,45740675.7925,62.8333333333333
91,21,1,"IMM","her-47d3",3649154.7126,238411441.2232,65.3333333333333
111,21,1,"IMM","her-47d3",358116.3655,27252655.41455,76.1
131,21,1,"IMM","her-47d3",3840635.0752,249092617.7344,64.8571428571428
151,21,1,"IMM","her-47d3",4293993.1712,314266625.2172,73.1875
152,21,1,"IMM","her-47d3",23829462.4518,1700003991.5082,71.3404255319149
21,21.5,1,"IMM","her-47d3",1789822.857,143185828.56,80
31,21.5,1,"IMM","her-47d3",1759727.77,131099718.865,74.5
41,21.5,1,"IMM","her-47d3",11918982.416,931035058.268,78.1136363636364
42,21.5,1,"IMM","her-47d3",25796655.0774,1961473723.1154,76.0359712230216
81,21.5,1,"IMM","her-47d3",195997.637,14013831.0455,71.5
91,21.5,1,"IMM","her-47d3",1169957.087,83651931.7205,71.5
131,21.5,1,"IMM","her-47d3",247471.5143,18312892.0582,74
151,21.5,1,"IMM","her-47d3",5842856.7516,476807862.8082,81.6052631578947
152,21.5,1,"IMM","her-47d3",11168973.7551,905985592.0416,81.1162790697674
21,22,1,"IMM","her-47d3",363976.1942,30210024.1186,83
41,22,1,"IMM","her-47d3",9129697.5924,786595524.1452,86.1578947368421
42,22,1,"IMM","her-47d3",18448436.0694,1565251289.4222,84.8446601941748
111,22,1,"IMM","her-47d3",1111027.7088,102881165.83488,92.6
151,22,1,"IMM","her-47d3",3187336.274,272170801.832,85.3913043478261
152,22,1,"IMM","her-47d3",5463972.8388,465998826.3948,85.2857142857143
31,22.5,1,"IMM","her-47d3",1861067.322,184245664.878,99
41,22.5,1,"IMM","her-47d3",3213641.761,295070743.51,91.8181818181818
42,22.5,1,"IMM","her-47d3",181890.1884,17279567.898,95
151,22.5,1,"IMM","her-47d3",1006975.0712,93648681.6216,93
152,22.5,1,"IMM","her-47d3",3893545.7895,358984921.7919,92.2
41,23,1,"IMM","her-47d3",3256492.788,332162264.376,102
42,23,1,"IMM","her-47d3",3179371.5469,313074586.4418,98.4705882352941
151,23,1,"IMM","her-47d3",1331378.9654,138342377.9502,103.909090909091
152,23,1,"IMM","her-47d3",3285921.4921,340472019.2199,103.615384615385
41,23.5,1,"IMM","her-47d3",1250077.3664,131258123.472,105
151,23.5,1,"IMM","her-47d3",1201561.284,126163934.82,105
152,23.5,1,"IMM","her-47d3",1819099.3926,191005436.223,105
151,16.5,2,"IMM","her-47d3",140309.6848,4209290.544,30
31,17,2,"IMM","her-47d3",1792320.5375,62731218.8125,35
42,17.5,2,"IMM","her-47d3",4693511.7606,187740470.424,40
71,18,2,"IMM","her-47d3",610.0027,26230.1161,43
81,18,2,"IMM","her-47d3",177189.728,7441968.576,42
91,18,2,"IMM","her-47d3",388749.1388,16327463.8296,42
151,18,2,"IMM","her-47d3",711651.3957,28228838.6961,39.6666666666667
31,18.5,2,"IMM","her-47d3",5935396.832,289647365.4016,48.8
41,18.5,2,"IMM","her-47d3",1675154.7424,84595314.4912,50.5
42,18.5,2,"IMM","her-47d3",888425.2286,37821531.1604,42.5714285714286
151,18.5,2,"IMM","her-47d3",165088.4589,6438449.8971,39
152,18.5,2,"IMM","her-47d3",1033901.354,46525560.93,45
31,19,2,"IMM","her-47d3",3485919.5701,191725576.3555,55
41,19,2,"IMM","her-47d3",3048114.1375,164696489.6875,54.0322580645161
71,19,2,"IMM","her-47d3",610.0027,27450.1215,45
81,19,2,"IMM","her-47d3",718608.9131,39689323.0466,55.2307692307692
91,19,2,"IMM","her-47d3",3318223.8138,181791261.7989,54.7857142857143
151,19,2,"IMM","her-47d3",379483.1196,18404931.3006,48.5
21,19.5,2,"IMM","her-47d3",819422.6421,45068245.3155,55
31,19.5,2,"IMM","her-47d3",7996301.0472,418806267.3471,52.375
41,19.5,2,"IMM","her-47d3",1343935.1408,75260367.8848,56
42,19.5,2,"IMM","her-47d3",1634700.2856,91338878.4579,55.875
151,19.5,2,"IMM","her-47d3",873988.9907,48319105.6287,55.2857142857143
152,19.5,2,"IMM","her-47d3",3369537.5142,192322833.5028,57.0769230769231
21,20,2,"IMM","her-47d3",3405321.2167,190174092.5634,55.8461538461538
31,20,2,"IMM","her-47d3",14802370.0776,866995961.688,58.5714285714286
41,20,2,"IMM","her-47d3",6084261.1623,363134324.1078,59.6842105263158
42,20,2,"IMM","her-47d3",2378323.052,158668123.612,66.7142857142857
131,20,2,"IMM","her-47d3",408399.8917,23278793.8269,57
151,20,2,"IMM","her-47d3",1907446.521,117117216.3894,61.4
152,20,2,"IMM","her-47d3",1497666.03,87363851.75,58.3333333333333
21,20.5,2,"IMM","her-47d3",1291352.0735,76706313.1659,59.4
31,20.5,2,"IMM","her-47d3",389873.7633,29240532.2475,75
41,20.5,2,"IMM","her-47d3",7523509.8645,526168007.349,69.9365079365079
42,20.5,2,"IMM","her-47d3",11527720.3756,829066212.1742,71.9193548387097
81,20.5,2,"IMM","her-47d3",225707.6562,14219582.3406,63
91,20.5,2,"IMM","her-47d3",1564989.92,98594364.96,63
131,20.5,2,"IMM","her-47d3",742414.5429,46772116.2027,63
151,20.5,2,"IMM","her-47d3",984602.838,68922198.66,70
152,20.5,2,"IMM","her-47d3",3051540.8268,200893104.431,65.8333333333333
21,21,2,"IMM","her-47d3",2264692.717,144940333.888,64
31,21,2,"IMM","her-47d3",8420119.6002,639528131.539,75.9523809523809
41,21,2,"IMM","her-47d3",9637906.872,731714270.589,75.9204545454545
42,21,2,"IMM","her-47d3",13088288.2972,1001081840.4161,76.4868421052632
91,21,2,"IMM","her-47d3",3040962.2605,249602182.34184,82.08
111,21,2,"IMM","her-47d3",358116.3655,28040511.41865,78.3
151,21,2,"IMM","her-47d3",2415371.1588,175516970.8728,72.6666666666667
152,21,2,"IMM","her-47d3",1521029.5182,115851748.3029,76.1666666666667
21,21.5,2,"IMM","her-47d3",715929.1428,45819465.1392,64
31,21.5,2,"IMM","her-47d3",21116733.24,1581995265.23,74.9166666666667
41,21.5,2,"IMM","her-47d3",7855692.956,650261756.582,82.7758620689655
42,21.5,2,"IMM","her-47d3",15774932.961,1286677767.2778,81.5647058823529
81,21.5,2,"IMM","her-47d3",391995.274,30575631.372,78
91,21.5,2,"IMM","her-47d3",7019742.522,585973007.02395,83.475
111,21.5,2,"IMM","her-47d3",2348734.661,195884470.7274,83.4
121,21.5,2,"IMM","her-47d3",930901.3058,73401567.96233,78.85
131,21.5,2,"IMM","her-47d3",989886.0572,77706055.4902,78.5
151,21.5,2,"IMM","her-47d3",2921428.3758,252934193.589,86.5789473684211
152,21.5,2,"IMM","her-47d3",6233845.8168,532474330.185,85.4166666666667
31,22,2,"IMM","her-47d3",3592463.7016,256861154.6644,71.5
41,22,2,"IMM","her-47d3",14575482.1212,1356000347.6712,93.032967032967
42,22,2,"IMM","her-47d3",22388878.725,2056552844.1636,91.856
81,22,2,"IMM","her-47d3",148302.6456,12111382.724,81.6666666666667
91,22,2,"IMM","her-47d3",13263948.9738,1201429549.54827,90.5785714285714
111,22,2,"IMM","her-47d3",555513.8544,58884468.5664,106
131,22,2,"IMM","her-47d3",742414.5429,60630521.0035,81.6666666666667
151,22,2,"IMM","her-47d3",692899.19,63746725.48,92
152,22,2,"IMM","her-47d3",2601891.828,241975940.004,93
21,22.5,2,"IMM","her-47d3",357273.5737,27510065.1749,77
31,22.5,2,"IMM","her-47d3",6513735.627,539244256.5495,82.7857142857143
41,22.5,2,"IMM","her-47d3",10955596.9125,1068974109.409,97.5733333333333
42,22.5,2,"IMM","her-47d3",22372493.1732,2122112828.0628,94.8536585365854
91,22.5,2,"IMM","her-47d3",11609315.182,1182176564.98306,101.83
111,22.5,2,"IMM","her-47d3",2948117.7762,291667118.65872,98.9333333333334
121,22.5,2,"IMM","her-47d3",358662.6735,33367584.05795,93.0333333333333
151,22.5,2,"IMM","her-47d3",4027900.2848,394860099.7943,98.03125
152,22.5,2,"IMM","her-47d3",8565800.7369,835035786.9881,97.4848484848485
31,23,2,"IMM","her-47d3",2013090.2955,171917911.2357,85.4
41,23,2,"IMM","her-47d3",7001459.4942,748504867.3218,106.906976744186
42,23,2,"IMM","her-47d3",12156420.6205,1354973344.5465,111.461538461538
91,23,2,"IMM","her-47d3",7621998.5415,899395827.897,118
121,23,2,"IMM","her-47d3",519985.1639,60318279.0124,116
152,23,2,"IMM","her-47d3",1011052.7668,97061065.6128,96
31,23.5,2,"IMM","her-47d3",1246063.5813,121698876.4403,97.6666666666667
41,23.5,2,"IMM","her-47d3",8750541.5648,951933914.5136,108.785714285714
42,23.5,2,"IMM","her-47d3",7113994.2196,784411467.898,110.263157894737
91,23.5,2,"IMM","her-47d3",3331052.224,393896925.488,118.25
151,23.5,2,"IMM","her-47d3",2162810.3112,249804590.9436,115.5
152,23.5,2,"IMM","her-47d3",6496783.545,747909721.7004,115.12
21,24,2,"IMM","her-47d3",372674.0705,37267407.05,100
31,24,2,"IMM","her-47d3",714335.3258,78934053.5009,110.5
41,24,2,"IMM","her-47d3",3843869.6934,465632396.9505,121.136363636364
42,24,2,"IMM","her-47d3",3699713.6982,440265930.0858,119
111,24,2,"IMM","her-47d3",1360878.1846,129827778.81084,95.4
151,24,2,"IMM","her-47d3",1103816.271,138418560.3834,125.4
152,24,2,"IMM","her-47d3",1710043.4386,209602467.1884,122.571428571429
41,24.5,2,"IMM","her-47d3",2603378.7741,330228584.4993,126.846153846154
42,24.5,2,"IMM","her-47d3",1874342.4256,260065011.552,138.75
151,24.5,2,"IMM","her-47d3",878791.312,115670906.442,131.625
152,24.5,2,"IMM","her-47d3",1489680.6366,195893003.7129,131.5
41,25,2,"IMM","her-47d3",1661784.3297,199414119.564,120
91,25,2,"IMM","her-47d3",2708450.67,360223939.11,133
151,25,2,"IMM","her-47d3",891078.3048,104478931.2378,117.25
152,25,2,"IMM","her-47d3",1435496.814,167953127.238,117
41,25.5,2,"IMM","her-47d3",148296.1928,23430798.4624,158
151,25.5,2,"IMM","her-47d3",110551.3928,17467120.0624,158
152,25.5,2,"IMM","her-47d3",240830.1159,38051158.3122,158
41,26,2,"IMM","her-47d3",937186.404,134954842.176,144
41,26.5,2,"IMM","her-47d3",272375.4494,35136432.9726,129
152,26.5,2,"IMM","her-47d3",233322.8884,30098652.6036,129
21,20,3,"IMM","her-47d3",523895.5718,27242569.7336,52
42,20.5,3,"IMM","her-47d3",2045240.7118,122714442.708,60
31,21.5,3,"IMM","her-47d3",879863.885,68629383.03,78
42,21.5,3,"IMM","her-47d3",2412636.8058,197836218.0756,82
21,22,3,"IMM","her-47d3",363976.1942,22202547.8462,61
31,22,3,"IMM","her-47d3",449057.9627,34577463.1279,77
91,22,3,"IMM","her-47d3",1894849.8534,218855158.0677,115.5
151,22,3,"IMM","her-47d3",138579.838,10254908.012,74
31,22.5,3,"IMM","her-47d3",930533.661,66998423.592,72
41,22.5,3,"IMM","her-47d3",292149.251,21034746.072,72
41,23,3,"IMM","her-47d3",651298.5576,56011675.9536,86
42,23,3,"IMM","her-47d3",1309152.9899,136151910.9496,104
91,23,3,"IMM","her-47d3",4355427.738,484541335.8525,111.25
111,23,3,"IMM","her-47d3",445240.7234,52983646.0846,119
151,23,3,"IMM","her-47d3",242068.9028,20817925.6408,86
152,23,3,"IMM","her-47d3",1011052.7668,86950537.9448,86
21,23.5,3,"IMM","her-47d3",720050.2014,73445120.5428,102
31,23.5,3,"IMM","her-47d3",415354.5271,41535452.71,100
91,23.5,3,"IMM","her-47d3",22484602.512,2716473088.672,120.814814814815
111,23.5,3,"IMM","her-47d3",563094.1339,73202237.407,130
121,23.5,3,"IMM","her-47d3",559855.4925,72781214.025,130
41,24,3,"IMM","her-47d3",2795541.5952,315896200.2576,113
42,24,3,"IMM","her-47d3",1644317.1992,192385112.3064,117
91,24,3,"IMM","her-47d3",1506290.325,167198226.075,111
151,24,3,"IMM","her-47d3",110381.6271,10486254.5745,95
152,24,3,"IMM","her-47d3",977167.6792,108954196.2308,111.5
41,24.5,3,"IMM","her-47d3",1201559.4342,152598048.1434,127
42,24.5,3,"IMM","her-47d3",1405756.8192,176891066.416,125.833333333333
41,25,3,"IMM","her-47d3",184642.7033,19756769.2531,107
42,25,3,"IMM","her-47d3",655857.1143,78921472.7541,120.333333333333
152,25,3,"IMM","her-47d3",239249.469,25599693.183,107
41,25.5,3,"IMM","her-47d3",444888.5784,66733286.76,150
41,27,3,"IMM","her-47d3",157622.7886,27741610.7936,176
152,27,3,"IMM","her-47d3",248763.2306,43782328.5856,176
41,21.5,4,"IMM","her-47d3",1218986.838,74358197.118,61
151,21.5,4,"IMM","her-47d3",1537593.882,93793226.802,61
152,21.5,4,"IMM","her-47d3",1298717.8785,79221790.5885,61
41,24.5,4,"IMM","her-47d3",200259.9057,23029889.1555,115
42,25,4,"IMM","her-47d3",218619.0381,32792855.715,150
41,25.5,4,"IMM","her-47d3",296592.3856,42264414.948,142.5
42,25.5,4,"IMM","her-47d3",239307.4416,35417501.3568,148
151,25.5,4,"IMM","her-47d3",110551.3928,15698297.7776,142
152,25.5,4,"IMM","her-47d3",481660.2318,68636583.0315,142.5
41,27,4,"IMM","her-47d3",157622.7886,26165382.9076,166
41,30,4,"IMM","her-47d3",165225.1404,32218902.378,195
151,30,4,"IMM","her-47d3",112588.5812,21954773.334,195
152,30,4,"IMM","her-47d3",228398.3601,44537680.2195,195
41,28.5,5,"IMM","her-47d3",256132.756,48409090.884,189
31,29.5,5,"IMM","her-47d3",619562.2372,128868945.3376,208
41,27.5,6,"IMM","her-47d3",174481.5649,27742568.8191,159
151,27.5,6,"IMM","her-47d3",112588.5812,17901584.4108,159
152,27.5,6,"IMM","her-47d3",230866.5847,36707786.9673,159
71,16,1,"MAT","her-47d3",4006.0755,116977.4046,29.2
151,16,1,"MAT","her-47d3",1077669.0876,33766964.7448,31.3333333333333
21,16.5,1,"MAT","her-47d3",308145.6634,8628078.5752,28
31,17,1,"MAT","her-47d3",1792320.5375,73485142.0375,41
81,17.5,1,"MAT","her-47d3",81746.0265,3515079.1395,43
91,17.5,1,"MAT","her-47d3",182004.8104,7826206.8472,43
21,19,1,"MAT","her-47d3",1538987.409,71562914.5185,46.5
21,19.5,1,"MAT","her-47d3",1092563.5228,58725289.3505,53.75
81,20,1,"MAT","her-47d3",2708688.06,163458906.39,60.3461538461538
91,20,1,"MAT","her-47d3",15120168.4986,920955717.642,60.9090909090909
131,20,1,"MAT","her-47d3",408399.8917,25729193.1771,63
81,20.5,1,"MAT","her-47d3",1128538.281,73354988.265,65
91,20.5,1,"MAT","her-47d3",15649899.2,1016460953.04,64.95
131,20.5,1,"MAT","her-47d3",247471.5143,16085648.4295,65
81,21,1,"MAT","her-47d3",1334608.5775,96577129.79,72.3636363636364
91,21,1,"MAT","her-47d3",9122886.7815,655023270.9117,71.8
131,21,1,"MAT","her-47d3",548662.1536,40052337.2128,73
21,21.5,1,"MAT","her-47d3",357964.5714,23625661.7124,66
81,21.5,1,"MAT","her-47d3",685991.7295,51841374.9865,75.5714285714286
91,21.5,1,"MAT","her-47d3",5849785.435,444583693.06,76
41,22,1,"MAT","her-47d3",1441531.1988,131179339.0908,91
81,22,1,"MAT","her-47d3",98868.4304,7761171.7864,78.5
91,22,1,"MAT","her-47d3",4737124.6335,364758596.7795,77
131,22,1,"MAT","her-47d3",247471.5143,19797721.144,80
151,22,1,"MAT","her-47d3",692899.19,63053826.29,91
152,22,1,"MAT","her-47d3",2081513.4624,189417725.0784,91
81,22.5,1,"MAT","her-47d3",2203.5865,191712.0255,87
91,22.5,1,"MAT","her-47d3",1160931.5182,101001042.0834,87
41,23,1,"MAT","her-47d3",1465421.7546,167058080.0244,114
